GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ADAM6	0.0589057475751396	0.334276728901357	1	0.0125617635953371	0.516754007913783	0.125515393486819
ADAM7	1	1	1	1	1	0.495381388375848
ADAMDEC1	1	1.41223178108231e-06	0.0521165501517575	7.97097019564822e-05	0.631545620724275	3.18256519076058e-22
ADAMTS1	0.91798339815049	6.75681551350138e-14	1	0.00048440846261257	8.68954267669976e-11	0.88925555394309
ADAMTS12	0.00113321033142105	8.12935349497971e-21	0.120855605773826	5.12705205894341e-05	1	4.45231948134454e-13
ADAMTS13	0.0456791226948412	0.0532310984364701	0.462572326282532	0.0176833620532074	1.59887147988539e-24	1
ADAMTS14	0.327203637651502	0.000877264373287942	1	0.0107043638634181	1	0.000204723077906302
ADAMTS15	1	3.2967037273677e-09	1	1	1	0.00095275996404946
ADAMTS16	0.680458358955111	5.39291303144148e-29	0.00242156482873614	1.45932085008386e-07	0.386748924806922	0.157706051093058
ADAMTS17	1	9.46802665999785e-08	1	0.168635681891727	0.502292756142045	3.7316384075701e-06
ADAMTS18	0.8002045038439	1.51128111436031e-05	0.00418261609404582	0.809124890025387	0.00213478456552685	2.55504033469212e-35
ADAMTS19	0.000133341215061968	0.0334263915149371	1	1	0.299480985007626	1.61624538726492e-06
ADAMTS20	0.170267854217623	1.24127626024856e-06	0.16156005053088	0.0117768792981102	1	2.01078713245981e-28
ADAMTS4	1	1.67718458985316e-33	0.542375687694068	5.15596207866754e-05	0.0582870085316122	1.17734981167973e-09
ADAMTS5	0.200984647098826	1.75667328088298e-13	0.336483501920091	0.231818554597364	1	1.35731945291997e-31
ADAMTS6	1	7.93881067511735e-51	0.320624404246319	0.0431057469754546	0.105922854932632	1.51861045838434e-14
ADAMTS7	2.64269621937042e-08	2.73661559823216e-10	1	1	1	5.3869910802946e-35
ADAMTS8	0.0111459115906615	7.97348438586304e-09	0.000207571044033128	3.63726314956e-05	1	6.21814234254784e-15
ADAMTS9	0.0664810391871412	1.20460300738012e-05	0.0561898800797125	0.00162668094849457	1	2.27355210920538e-24
ADAMTS9.AS1	0.06873314249197	5.78764057059885e-06	0.043725611095941	0.00955627401185721	0.0109298942931177	8.69551514398395e-17
ADAMTS9.AS2	0.117267641122009	0.00501515288824467	1	1	1	6.49978889373069e-36
ADAMTSL1	1	1.25543799168712e-16	0.256342778916381	0.000564571882909061	0.000313694939145405	3.7849499830778e-06
ADAMTSL3	9.17849645097953e-12	3.90282905998682e-11	0.0946639278104669	0.308759583643173	1	4.75579534392277e-11
ADAMTSL5	7.40769905572861e-07	2.30465056173912e-15	1	1	1	0.00020420010243509
ADAP2	1	0.118334702896162	1	1.78190512952093e-12	1	1.1428664287408e-38
ADARB1	1	1.66367716519843e-34	0.030323052586514	1.73758913683929e-06	0.847208769776468	0.000948947686831784
ADARB2	0.0374623400778763	0.00447618352601328	1	1	1	2.18767490867026e-17
ADC	0.0122429987835133	3.90817320636331e-32	0.549372603448773	0.0626607071341626	0.776572657523419	4.75564420331142e-25
ADCK2	0.124654373841517	0.00447756187379314	1.02425068528589e-12	2.53950907043555e-09	1	1.49610796431154e-17
ADCK3	0.0256288724497228	3.29793598270787e-11	1	1	1	1.05122292818869e-17
ADCY1	1	0.0170007953721953	1	0.16781712800731	0.229302111961344	1
ADCY10	1	1.154853995831e-08	1	0.0138055952074479	1.13076724011141e-09	2.56611556014971e-20
ADCY3	0.00103359906349665	1	1	5.87728687205803e-09	0.0480629430938134	8.44678608206398e-20
ADCY4	1	0.00809321047924112	6.04324113475296e-09	0.0718865364756762	0.00752588686756153	2.23671763448642e-20
ADD1	1	1.34076074229016e-07	0.000479554043592202	1.2572861461134e-11	5.54901828052814e-11	1.74448793853887e-10
ADD2	1	0.23407414548993	0.911257667421696	0.771040302858315	0.017905776378536	0.00312430266523937
ADD3	1	0.00906545219374343	1.80530953448843e-07	7.55764889801205e-18	0.195173298314766	4.39465831993488e-42
ADH1C	0.517361928937433	6.55314951401179e-06	1	1	1	1.17246000165272e-12
ADH4	0.552929161673422	0.000494446177124688	0.149068739970654	0.0471888720063884	1	5.29003166311354e-22
ADH5	0.741409756502296	1.51616690910441e-13	0.00122756595689757	4.6124430540889e-13	0.406073959269564	7.02285591744038e-19
ADH6	0.0364771455171775	4.68992234657357e-15	0.00438425775300345	6.90216044044272e-08	7.18241027129258e-15	1.23073607246445e-27
ADH7	1	4.90757668789484e-07	1	0.203971245141022	0.00744786946282324	1
ADHFE1	0.0841125548335573	4.85576681059983e-17	4.39991234987851e-17	1.00406962024962e-10	1	2.3705979794032e-34
ADIPOR1	1.98111455862674e-10	9.97874852008027e-06	1	3.49813367692966e-09	1	4.42825815845721e-07
ADM2	0.00256139612068242	0.000551934824897032	0.00290400477692064	8.28992856432321e-12	1	4.18474205097068e-28
ADNP	6.56849977856898e-05	1.04517637615242e-28	1	1	1	5.75572651262009e-31
ADO	1.07543291954272e-07	0.000252765436845147	0.41096353793359	3.27964749325689e-06	1	0.0190432450472183
