GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ACOT7	281.319652859927	198.671286031048	NA	207.704517758304	NA	83.9951223102216
ACOT9	1	87.6393873174961	387.769297968569	162.814031382416	1	204.524210608117
ACOX2	1	24.6744182832865	144.487811520762	165.127408959058	544.508613920725	42.0755828561995
ACOX3	1	121.60458732213	155.615820304747	206.19856630532	NA	37.0493567521317
ACOXL	93.7377592086138	NA	75.7616993596321	NA	NA	23.4859846994273
ACP1	NA	713.515845155791	NA	NA	NA	NA
ACP2	73.2546175670384	45.1615539022099	128.792768092838	162.053671714699	NA	56.4777054008911
ACP6	56.5429932264885	NA	160.3230817126	65.44247690176	NA	48.4634888247232
ACPL2	NA	135.059025724199	NA	NA	NA	112.419756986399
ACPP	NA	18.8811012900083	69.2349813490822	114.23111595857	NA	42.0938040292373
ACR	159.317058892971	73.7971985753133	1	NA	NA	58.8073927131453
ACRBP	3317.00903170923	1077.75553468313	1	891.523438160352	NA	950.624828920182
ACRV1	1	100.561725482891	1	NA	NA	NA
ACSBG2	1	45.9549516718088	NA	NA	687.82638124657	27.5230251500232
ACSF3	447.787665123924	302.164524541489	791.279569871561	339.831427645999	NA	382.827136535535
ACSL1	1	1	18985.0491969585	NA	1	7439.29148881086
ACSL3	1	NA	430.797519907029	245.055772876156	NA	177.79046452987
ACSM4	1	52.6044202573936	NA	NA	NA	NA
ACSM5	5752.6995755493	3099.37336735445	1	NA	1	1259.42107202848
ACSS1	296.306472879888	368.250981680955	878.747416107932	377.050174824502	1	124.225171615488
ACSS3	49.1262027008194	21.1027556734926	43.1030539620819	29.1114891433771	1	29.6498000296047
ACTA2	67.0819692863079	NA	180.687110973432	171.783380562223	1	79.972692002823
ACTB	2668.18745739284	1531.0774322593	7464.68150797863	12050.1069955045	NA	3237.37948844934
ACTG2	NA	96.4226501516262	141.397094267758	92.4220306891667	NA	60.247482171727
ACTL6B	NA	235.243987526212	NA	NA	NA	NA
ACTL7A	289.551971786249	89.4233836948866	NA	NA	NA	68.4638016172915
ACTL8	120.689193377466	76.0627761829768	NA	NA	NA	67.4487779223593
ACTL9	1	47.6927717820475	NA	27.4304964091697	906.112489642577	16.6854314682385
ACTN1	NA	1	4703.32755270753	2633.96025079502	1	3110.87157270309
ACTR10	NA	NA	149.770082559356	97.159717981335	NA	62.2042567954319
ACTR2	NA	NA	1700.43723293042	2437.23769073429	NA	1745.59855493659
ACTR3C	45.2869117555223	30.3642999898978	61.1770172692476	29.7563761630444	NA	30.2387239721233
ACTR5	1317.40521449932	456.743181438457	0	NA	NA	243.8436844374
ACTR6	NA	72.3523922948328	156.517896076743	171.363891795979	NA	47.9340581911792
ACTR8	1	253.199344757633	1	NA	NA	1
ACTRT2	NA	40.6162785113556	NA	NA	NA	30.3789850042579
ACVR1	69.755701752906	33.7993858957436	161.225446976335	190.540827068384	NA	63.2091493501
ACVR1C	19.6390661482054	36.774275588618	55.7107272341554	16.6535712585655	NA	16.9916149887207
ACVR2A	NA	17.0859178638785	76.1705834880109	18.7425319936688	NA	13.9135823004617
ACY1	NA	531.891097700642	1135.82923854345	764.264621061874	3206.81884539618	227.07973362653
ACYP1	NA	491.928164839083	NA	490.644493420789	NA	NA
ADA	NA	2466.71160265347	2529.348721422	NA	NA	NA
ADAD1	NA	NA	NA	0	0	NA
ADAL	NA	NA	NA	NA	NA	NA
ADAM1	NA	81.3826582925156	112.998765357161	95.1517504432484	1	33.6384884571141
ADAM10	171.445061240164	1	193.414156459004	148.06109786615	NA	320.764122747656
ADAM11	NA	NA	NA	168.627726404917	0	NA
ADAM12	1	173.723236320158	NA	NA	2133.76868282151	NA
ADAM17	1633.21433128757	NA	1	1	NA	466.808562238275
ADAM18	12.2677756649598	14.9981160573983	NA	14.3624116791933	116.525867854605	12.1506967685678
ADAM20	1	78.2543593328074	NA	70.3643375708819	1759.88103432599	NA
ADAM23	268.863169783284	NA	NA	NA	NA	NA
ADAM29	82.6771295904017	23.4225037948834	NA	1	NA	20.7233078375452
ADAM30	NA	NA	NA	55.3930411837381	NA	NA
ADAM32	NA	NA	NA	NA	NA	17.3993952568901
ADAM33	457.537837424089	101.625341994898	1	1	NA	91.976415458452
ADAM3A	1	35.6668834934384	1	49.2017588986341	NA	NA
ADAM6	NA	9.51569692041631	NA	NA	332.783943004812	NA
ADAM7	NA	NA	0	0	0	NA
ADAMDEC1	NA	14.2253595719926	22.2420438113858	21.0611559867925	1	16.795670056287
ADAMTS1	NA	175.140096476465	NA	147.287671222023	4266.37565462713	NA
ADAMTS12	32.8808226254065	30.3885247357191	20.1289909554413	23.353830263815	1	13.405800255488
ADAMTS13	NA	NA	NA	NA	NA	NA
ADAMTS14	NA	62.2546917598652	NA	88.5294029410396	0	40.2094509908668
ADAMTS15	1	41.2604912804554	NA	NA	NA	13.3688458329728
ADAMTS16	NA	NA	NA	NA	NA	NA
ADAMTS17	NA	40.9183966584206	NA	NA	1	20.5011739288684
ADAMTS18	NA	13.7035845477751	33.0480250693243	NA	NA	23.5197626297568
ADAMTS19	563.433724928895	101.651014911149	NA	1	NA	130.584266852295
ADAMTS20	NA	11.6963350869759	14.0933443470443	11.2994895694608	1	15.8090478228248
ADAMTS4	1	66.0385700251499	NA	38.6741228861787	347.058644497621	18.5996254460755
ADAMTS5	NA	25.1204364150788	NA	NA	NA	23.5633871185016
