Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM5532642_cy5	0	0.139934068594068	0	0.0953688549771037	0.0229616171596772	0.0170599342167931	0.0507897970159661	0.0163215814594641	0.0476816437556132	0	0	0	0	0.609882502821315	9999	0.764096092475564	0.645750363151858
GSM5532643_cy5	0	0.0643792722590272	0	0.244791326455672	0	0	0.0985401280264056	0.0376240121414978	0.0837958008391079	0	0.00833851155960666	0.0507968254758928	0	0.41173412324279	9999	0.485197978311376	0.889084975486833
GSM5532644_cy5	0	0.0373774877786186	0	0.1571760063835	0	0.0283899353543139	0.0661053184634537	0.0206660386831387	0.0412587452616095	0	0.011092411236864	0.0894141976270787	0	0.548519859211423	9999	0.675636653201358	0.740574833080341
GSM5532645_cy5	0	0.0901043508189078	0	0.189839648916631	0	0.0198605183390714	0.117424645395357	0	0.022901920595855	0.0149394531011878	0	0.0333148527449658	0	0.511614610088024	9999	0.676936019903488	0.735785505226841
GSM5532646_cy5	0	0.0998045782680509	0	0.190561207949671	0.00548925939388272	0.0918317461459341	0.0934377907370453	0.0102009224528483	0.0662223081112903	0	0	0.0634393479540504	0	0.379012838987227	9999	0.720390370707427	0.698174525754274
GSM5532647_cy5	0	0.108396442406595	0	0.198358586484237	0	0	0.0784058484026448	0.0134873830434644	0.0180260792894153	0	0	0.012438006476388	0	0.570887653897255	9999	0.752972459713336	0.658209341593358
GSM5532648_cy5	0	0.0787580897868875	0	0.068178343293334	0	0.0660340951710724	0.084836820185576	0.00334411575203623	0	0.0590540020196967	0	0.00513956563521934	0	0.634654968156178	9999	0.755689609103859	0.656196821751352
GSM5532649_cy5	0	0.0683643700187558	0	0.0547676486350989	0	0.0459646978995619	0.0792136379028272	0.0114253785095831	0	0.081889521921141	0	0	0	0.658374745113032	9999	0.796071485763995	0.606113152720862
GSM5532650_cy5	0	0.109325020012342	0	0.166977004152481	0	0.0625153157553055	0.0946602062300472	0.00380399123802345	0.0778194158591367	0.00104761847055491	0	0.0776998305343205	0	0.406151597747789	9999	0.740018571938919	0.679107777230945
GSM5532651_cy5	0	0.090128230877367	0	0.120052781827873	0.010319759730315	0	0.0919924202662005	0.00566326473146603	0.0329088039197091	0	0.0161879361442396	0	0	0.632746802502829	9999	0.646359765907691	0.776806437354657
GSM5532652_cy5	0	0.11734569007544	0	0.115510253168846	0.0318356748279122	0.0116116027485429	0.0754750242004473	0.00673930067530261	0.033619526521802	0	0	0.0231332259365486	0	0.584729701845159	9999	0.764066417529962	0.645314770753784
GSM5532653_cy5	0	0.156043662623851	0	0	0	0.165916541969606	0.010387961843487	0.0177108216029628	0.0752838619957527	0	0.0465098232098798	0.0429651368875863	0	0.485182189866874	9999	0.533253046198638	0.861234374924225
GSM5532654_cy5	0.0314852995251353	0	0.00389533938060476	0	0	0.165988323792317	0	0	0.0837470015671611	0	0.0935251766172741	0.0702771068175459	0	0.551081752299962	9999	0.523304528387747	0.883941305238458
GSM5532655_cy5	0	0.0718596695852396	0	0.016843908235358	0.00461071287696983	0.167853198086799	0.0452110560112779	0	0.0225369961625788	0.00309686921628147	0.0092231481784125	0.151770208190832	0	0.506994233456251	9999	0.754333838802548	0.656271871875642
GSM5532656_cy5	0	0.0729026996915692	0	0.082306572022677	0	0.204012815951127	0.120688924063192	0	0	0.0944171757035297	0.00302299049654388	0.115533618321224	0	0.307115203750137	9999	0.456388083857057	0.897357285429646
GSM5532657_cy5	0	0.10624943924039	0	0.0485018997977971	0	0.158460725431791	0.104124134895172	0.0215633410605114	0.0472996342445173	0	0.00957185212386145	0.108357414807024	0	0.395871558398935	9999	0.319606439090179	0.997041852433831
GSM5532658_cy5	0.00461421626153536	0.022605044744042	0	0.0301351043270245	0.0139106190965105	0.164168649998715	0.0554313280745044	0.00595701070255095	0.0405675533626957	0	0.0585336065974929	0.0582219130353371	0	0.545854953799591	9999	0.694667056489299	0.720976066483
GSM5532659_cy5	0	0.0842835087527375	0	0.07653463137597	0	0.174330667294232	0.0983351759830791	0	0.0693771270419832	0	0	0.121181189194996	0	0.375957700357002	9999	0.709918522188752	0.707668279422947
GSM5532660_cy5	0	0.0519807680385881	0	0.0309932898160395	0	0.0329677664621997	0.082326858881115	0.0221983566849511	0	0	0.0511075167586579	0.0554934519698692	0	0.67293199138858	9999	0.757733274320628	0.659415060312367
GSM5532661_cy5	0	0.206581461154994	0	0	0	0.168877830834229	0.00445194582088036	0.00375164131762212	0.0861204847636646	0	0.0992240809009771	0.0195102295574158	0	0.411482325650216	9999	0.153280707643151	1.10774334431009
GSM5532662_cy5	0	0.118818157167225	0	0.058179813726676	0	0.222974649954733	0	0	0.0588875767761319	0	0.063232084262025	0.149939939029754	0	0.327967779083455	9999	0.477032915966667	0.889552347364652
GSM5532663_cy5	0	0.0981666321856691	0	0.0266985406364724	0	0.119859811332496	0.0643956115826385	0	0.0426199476243286	0	0.0597150606867133	0.109064289944118	0	0.479480106007564	9999	0.715828968616163	0.697986335166005
GSM5532664_cy5	0	0.0977817553104238	0	0.096236831772833	0.0350389238627015	0.100616447099598	0.127687606790337	0	0	0.0326984785351899	0	0.103330820182025	0	0.406609136446892	9999	0.759545041668205	0.661594163929089
GSM5532665_cy5	0	0.136952315866022	0	0.169236683565866	0	0.0950896972656244	0.0227035358223722	0.0090391227343432	0.120236323170006	0	0	0.0877717695048419	0	0.358970552070924	9999	0.614933576492716	0.787865851899383
GSM5532666_cy5	0	0.14629670953499	0	0.00476739797283445	0	0.303548601616709	0.0542272104394122	0	0.0706728522808843	0	0.0461637004074237	0.124190557520838	0	0.250132970226908	9999	0.722443687507023	0.702874842663005
GSM5532667_cy5	0	0.116830517523666	0	0.04471472172056	0	0.0191532185510686	0.0308056770123111	0.0286176621741498	0.0532131221902124	0	0.054028524610041	0.0711161957097546	0	0.581520360508237	9999	0.724952114867442	0.690632822455601
GSM5532668_cy5	0	0.0681641093849302	0	0.0369577352254562	0.0101966998181279	0.143752499915485	0.0654236249149754	0	0	0	0.0491204738285864	0.129441088555937	0	0.496943768356502	9999	0.772290457067029	0.63726428731807
GSM5532669_cy5	0	0.0898590044276091	0	0.213412124909869	0	0	0.064952165600369	0.017589716127398	0.056666460857399	0	0	0.0249065885680132	0	0.532613939509343	9999	0.45622251866256	0.928147754669523
GSM5532670_cy5	0	0.123084359428847	0	0.100990772722805	0	0.0501621409872886	0.0163539268754623	0.0344481047106097	0.0391515145491163	0.0198942428062387	0	0.039325824970006	0	0.576589112949626	9999	0.607813596783169	0.808409502408606
GSM5532671_cy5	0	0.0763974051178837	0	0.168994935857971	0	0.0391215313729804	0.118893869090384	0	0	0.00855493762688522	0	0.121964285437176	0	0.46607303549672	9999	0.582900488319997	0.817452756011248
GSM5532672_cy5	0	0.0772226133726325	0	0.143138555348567	0	0	0.0944429460490417	0.00481548207808566	0.0362764176290944	0.0375633510349945	0	0.093008276671164	0	0.51353235781642	9999	0.606641987757164	0.800933077151346
GSM5532673_cy5	0	0.10223242305176	0	0.0714480521182275	0.00131809941265144	0.0889121843461602	0.0143448962071855	0	0.0355369587657267	0	0.00723284221703665	0.0766262156029886	0	0.602348328278264	9999	0.780325603070377	0.625906271656077
GSM5532674_cy5	0	0.106428468900018	0	0.160048852471147	0	0	0.0546818238791716	0.00293683030721809	0.0278308863824684	0	0	0.0298582519512074	0	0.61821488610877	9999	0.620302114874663	0.802609837932552
GSM5532675_cy5	0	0.0928415011464063	0	0.075047741490591	0	0	0.0658968039470019	0.0163637757152291	0.0689409000240186	0.0220106324401871	0.00749731221437084	0.0867352403718363	0	0.564666092650359	9999	0.610304990855918	0.804872608044545
GSM5532676_cy5	0	0.129808473905947	0	0.124710539139142	0	0.05376639192494	0.00284469234044119	0.0401059408956897	0.10121959362367	0	0.0118077304920464	0.0139750287874207	0	0.521761608890703	9999	0.664718010952219	0.749340713569202
GSM5532677_cy5	0	0.115535975823252	0.00396567224766039	0.0974578330679006	0	0.0838366247786458	0.0623931472035158	0	0.0196761666737241	0.0453258079808485	0	0.0565405315800581	0	0.515268240644395	9999	0.477243014381116	0.906864438825992
GSM5532678_cy5	0	0.0510972529513281	0	0.100551650832068	0	0	0.0718300606786178	0	0.0182506671660526	0.0291258471650757	0	0.0739310588274675	0	0.65521346237939	9999	0.594964814088614	0.838746426255953
GSM5532679_cy5	0	0.145327130916085	0	0.135107688390564	0	0	0.0599101887017987	0.0115526564510704	0.070304064123662	0	0.0166489407382233	0.0836396076909698	0	0.477509722987627	9999	0.561543550371368	0.836130705082363
GSM5532680_cy5	0	0.122613659542077	0	0.122532794032317	0.0332258677342594	0.0434604988759229	0.0134077373847551	0	0.0313103390529045	0	0.00376346817789954	0.00724329193738665	0	0.622442343262478	9999	0.752834400512495	0.660294218139241
GSM5532681_cy5	0	0.056692483728492	0	0.161093624434451	0	0.020428984593071	0.128203486718611	0	0.0331871149947996	0.0274909508508897	0	0.0706079500162501	0	0.502295404663435	9999	0.712678403355647	0.701007506600041
GSM5532682_cy5	0	0.117638935769359	0	0.0734213668593003	0.0013893436507844	0.0679510096046899	0.0621608216062163	0	0.0399166336498364	0.0130661524446076	0	0.0663653493796496	0	0.558090387035557	9999	0.608392465233492	0.804962774248228
GSM5532683_cy5	0	0.0899898286246981	0	0.192793967242247	0	0	0.0221525600775	0.0296712495407562	0.0587263557137061	0	0.0305962513836577	0.0538469754599073	0	0.522222811957528	9999	0.561988961273143	0.842517044050511
GSM5532684_cy5	0	0.0526772530222203	0	0.174493998815933	0	0.0363522648319194	0.0899476764259658	0	0.0618050862400421	0.0266362273581673	0	0.0802429264465762	0	0.477844566859176	9999	0.503642605269583	0.882337913822972
GSM5532685_cy5	0	0.123933579019504	0	0.208060436015085	0.0534029615624239	0	0.0914470743613215	0.0012551107711046	0	0	0.00275166062882834	0.0322854774273995	0	0.486863700214333	9999	0.737853265500955	0.67632184421617
GSM5532686_cy5	0	0.0876863380054974	0	0.397983237716433	0	0.026771343923506	0.0991454771238664	0	0.0489731858655636	0	0	0.080776364627733	0	0.258664052737401	9999	0.589657018741925	0.806766770244068
GSM5532687_cy5	0	0.0909544234622215	0	0.0736638642225924	0.0746433942944741	0	0.086648478658898	0	0.0849697417906906	0	0.00169622813605262	0.0237057899271761	0	0.563718079507895	9999	0.451530248604442	0.938105692763665
GSM5532688_cy5	0	0.072921713556515	0	0.155180552585967	0.00858951184981554	0	0.150205009168341	0	0.0268691504134198	0.000790870352828004	0	0.060191956481411	0	0.525251235591702	9999	0.620796241096658	0.788506082171403
GSM5532689_cy5	0	0.120141578949106	0	0.234496155423503	0	0	0.066457951330777	0.0500595343673469	0.0999605122257446	0	0.0631884965910997	0.0680596020135414	0	0.297636169098881	9999	0.545678309375329	0.838953216072412
GSM5532690_cy5	0	0.0584300228853307	0	0.204362172539334	0.0534938692721314	0.111038274875777	0.114154869972982	0	0	0	0.0319175149488741	0.110607019229445	0	0.315996256276126	9999	0.681405821681795	0.733668881148489
GSM5532691_cy5	0	0.0964850272629097	0	0.153277165627127	0.00214832351707189	0.113802970051315	0.188480010654861	0	0.003663736511433	0	0	0.105086029204379	0	0.337056737170903	9999	0.665217259194244	0.748572287639554
GSM5532692_cy5	0	0.10273397979699	0	0.0396788147836227	0.00895889829334971	0.0537467094747837	0.077950087964072	0.00436820872963312	0.0192262188728954	0	0.0136499154390446	0.0745076952438486	0	0.60517947140176	9999	0.778126435992217	0.628308401944325
GSM5532693_cy5	0	0.0769103726832458	0	0.107966449305987	0	0.0671200659412538	0.110131348734744	0.0114581743525777	0.0424839537823879	0.0055486802430908	0	0.056745371442513	0	0.5216355835142	9999	0.711876583926704	0.701803204878853
GSM5532694_cy5	0	0.0865769369013077	0	0.0820971139074589	0	0.0741835487284822	0.0449679578419846	0.0135416218760102	0.0163158504831554	0.0449955027846247	0	0.147109589081725	0	0.490211878395251	9999	0.649781281640456	0.761630669284238
GSM5532695_cy5	0	0.0864360415420073	0	0.0718576618415424	0.0352905181545052	0.0698269407422726	0.0553935979092983	0	0	0.135290539728056	0	0.10065293682042	0	0.445251763261898	9999	0.625106211579352	0.780343808321237
GSM5532696_cy5	0	0.0861370126456595	0	0.126811620359104	0	0	0.0499818326685327	0.0265784609183292	0	0.0472314662988967	0	0.132848673987936	0	0.530410933121543	9999	0.539841584115827	0.863947094637357
GSM5532697_cy5	0	0.058921713724083	0	0.0892987924540655	0.0341659798723105	0.0327172714061588	0.0624645627457524	0	0.0182066777612925	0.0692091901484439	0	0.139206125251295	0	0.495809686636599	9999	0.505883388164635	0.885406478925628
GSM5532698_cy5	0	0.0330384809225139	0	0.0621355995960837	0	0.00423987332060723	0.116935422734175	0	0	0.108075566403076	0	0.0102762038725585	0	0.665298853150986	9999	0.727740491549788	0.692488758287867
GSM5532699_cy5	0	0	0.0140824640815617	0.0387839638563037	0	0.145393419992055	0.051356407606847	0	0	0.060918044112306	0	0.16381230559035	0	0.525653394760576	9999	0.56247830884851	0.846373522136465
GSM5532700_cy5	0	0.0764829791678418	0	0.154858646324682	0	0.078607953414513	0.0722265741255891	0	0	0.182644223782217	0	0.0463873426490343	0	0.388792280536123	9999	0.699234137112334	0.718145529184439
GSM5532701_cy5	0	0.0499599981178808	0	0.308681318237096	0	0	0.113783381925138	0	0	0.240171414629889	0	0.0716787513153185	0	0.215725135774678	9999	0.740504747098182	0.687227486224101
GSM5532702_cy5	0	0.0139867909660703	0	0.127932600915984	0	0.0203473654819738	0.092931016921392	0	0.0141135711159623	0.0528968522418691	0	0.177376183152738	0	0.500415619204011	9999	0.574151104696726	0.831899518639541
GSM5532703_cy5	0	0.0706391905065373	0	0.111406386564257	0	0.0538077376845867	0.0701299749963653	0	0	0.0272664922061612	0	0.152551942156922	0	0.51419827588517	9999	0.644145669331183	0.768994170414246
GSM5532704_cy5	0.0353914065319255	0	0.0123354477996786	0.0477983682748089	0.0300227484408288	0	0.0685054983383905	0.018298515774505	0	0.0379671965687866	0	0.238601208269689	0	0.511079610001387	9999	0.508343178862569	0.895062248619573
GSM5532705_cy5	0.0222072949879497	0	0	0.14392563479078	0.0210001467552615	0	0.100031293381519	0.0113172078375184	0.0623229244748233	0.0378887001387302	0	0.0642299238924354	0	0.537076873740983	9999	0.638634258181198	0.774399069659238
GSM5532706_cy5	0.0247236603528141	0	0.00246311783701378	0.0556989693258299	0	0	0.12448911831942	0.00969344601689355	0	0.104221512527313	0	0.124667708637014	0	0.554042466983701	9999	0.635869376172857	0.780165986370144
GSM5532707_cy5	0	0.0173960213234171	0	0.14461113686798	0	0.0206124225566565	0.0370532732930648	0	0	0.0933519176577395	0	0.115041271832788	0	0.571933956468354	9999	0.743847043406399	0.668951891648613
GSM5532708_cy5	0	0.0519974562446189	0	0.0388524159964678	0.00279368579746385	0.0266964274828759	0.103225020810404	0.00271412319869003	0	0.0984926694780888	0	0.11438868434355	0	0.560839516647841	9999	0.721187318198758	0.693123365140393
GSM5532709_cy5	0	0	0	0.0489680181216909	0.0326733861181745	0	0.162707260393787	0.0106307464136482	0	0.114000963113161	0	0.0510524473448974	0	0.579967178494641	9999	0.647708977976807	0.769336484161538
GSM5532710_cy5	0	0.106386388731874	0	0.0802084449385966	0.00360234403756035	0.0650843299178331	0.065459833243671	2.90987492780717e-06	0	0.10610366485326	0	0.0268791373991184	0	0.546272947003159	9999	0.782266128188601	0.626077041905038
GSM5532711_cy5	0.0493090405771051	0	0.00978210229233382	0.0353297828648028	0	0	0.118748610767624	0.0168495699022054	0	0.062224035850706	0	0.184883097200201	0	0.522873760545022	9999	0.643191859703843	0.771432522247226
GSM5532712_cy5	0.00555428531127512	0	0	0.0328609724774789	0.0168507676188206	0.00848652462322064	0.121282709979682	0	0	0.0891198300110111	0	0.101307161614614	0	0.624537748363897	9999	0.568306857342829	0.858481557517361
GSM5532713_cy5	0	0.0837510031097637	0	0.0973071777069691	0	0.0995218244300833	0.0776510010258407	0	0.013837908612108	0.0556229756583316	0	0.157728169178909	0	0.414579940277995	9999	0.658967042166527	0.751177970160903
GSM5532714_cy5	0	0.104822193373337	0	0.068329542995894	0.00546693588415377	0.134181225418843	0.0545275497087506	0.000973981506598685	0.0249202141648999	0.0257503338342918	0	0.118488354802559	0	0.462539668310672	9999	0.733091586390957	0.681241728953883
GSM5532715_cy5	0	0.132674464356132	0	0.0376547030444091	0.0129335324816312	0.0345015218407905	0.0384757536200787	0.000555131193197566	0.0464693531343918	0	0	0.155763169099125	0	0.540972371230245	9999	0.470203601324737	0.928837025049337
GSM5532716_cy5	0	0.0922137583178475	0	0.0682458111957016	0	0.183942850337936	0.0508747087260213	0	0	0.106930032399196	0	0.126067374390968	0	0.37172546463233	9999	0.750539111335065	0.673019186606037
GSM5532717_cy5	0	0.0579314015253195	0	0.0992184683849397	0	0	0.147904127073429	0.0131076157058191	0	0.113778353530715	0	0.0780090511087461	0	0.490050982671031	9999	0.682022701243819	0.730530745287754
GSM5532718_cy5	0	0.121311064185683	0	0.174609983704346	0.0235846512302016	0.053243273596054	0.0377757578025993	0	0.0129863884810729	0.0446431298109164	0	0.0754427383799383	0	0.456403012809188	9999	0.772453706694423	0.642256596649123
GSM5532719_cy5	0	0.0803336314649441	0	0.130216121598211	0.0144639854093715	0.0349475479592887	0.0827744163173855	0	0.00787125644691434	0.0369170522692206	0	0.125480815604047	0	0.486995172930618	9999	0.688154420963478	0.724863247602271
GSM5532720_cy5	0	0.0301840460890653	0	0.058955377647676	0.0220322495655855	0.123746184441283	0.112361573592962	0	0	0.0436467378420234	0	0.134408914790439	0	0.474664916030966	9999	0.683643786999874	0.728948492540567
GSM5532721_cy5	0	0.0761435927814392	0	0.107303268425923	0	0	0.0564008120626324	0.0223177617353468	0	0.0628945101421482	0	0.0895666109310711	0	0.585373443921439	9999	0.699609685014324	0.718080101779195
GSM5532722_cy5	0	0.114492606892525	0	0.0940474181940239	0	0.0396453276531973	0.0566088837374126	0.0550723563487947	0.00254365410809102	0.0232155069341523	0	0.0605807310836818	0	0.553793515048122	9999	0.359524000389982	1.00640958365736
GSM5532723_cy5	0	0.108617094022681	0	0.0960439310951634	0	0.0580023496734694	0.0405902636429539	0.00800978300961813	0	0.0509026957299538	0	0.120323853583923	0	0.517510029242237	9999	0.502677900008722	0.891522031453694
GSM5532724_cy5	0	0.0711075171122684	0	0.154784520906743	0	0.0598568702699177	0.056345687226569	0	0.0240999575233963	0.0359796229672589	0	0.0753208655155052	0	0.522504958478341	9999	0.560155176961025	0.843132057614658
GSM5532725_cy5	0	0.0858269456731701	0	0.0334347637110858	0	0.110568996279582	0.0690942423673718	0	0.00376544699737414	0.0268468882523415	0	0.187394189839587	0	0.483068526879489	9999	0.721293023235233	0.69182014860455
GSM5532726_cy5	0	0.109658019981592	0	0.10148791314535	0.0265531943006543	0.00686125524648948	0.061517758596051	0	0.0127652229170465	0.0154577958565559	0	0.0874650179993139	0	0.578233821956947	9999	0.630600930199381	0.787944955153444
GSM5532727_cy5	0	0.0978109848364263	0	0.0355180879447883	0	0.0264700932383474	0.0221454040547837	0.0262946220416327	0	0.0176013899097358	0	0.0568253283544824	0	0.717334089619803	9999	0.782558767978127	0.633873280375558
GSM5532728_cy5	0	0.0731842868232444	0	0.0833919387543042	0	0.0954945358776222	0.0387510612222929	0.0341845456478123	0.00282943431640923	0.0262210962948311	0	0.112686116401952	0	0.533256984661532	9999	0.526474624242814	0.875819953455651
GSM5532729_cy5	0	0.0475906036970362	0	0.0898667187222272	0	0	0.103326539270979	0.000319184285181909	0	0.102452398195703	0	0.104209854641787	0	0.552234701187085	9999	0.715640947253834	0.698624269412659
GSM5532730_cy5	0	0.0629422570860105	0	0.150107474911147	0	0.0322277025826655	0.0522365273826196	0	0.00304655737340086	0.0256428578164326	0	0.124662791338236	0	0.549133831509488	9999	0.598798532505457	0.815582354955274
GSM5532731_cy5	0	0.0729330200974658	0	0.0883200947297041	0.0261330413789353	0.0263993134090862	0.123054764975666	0	0	0.103804625886153	0	0.111381073373548	0	0.447974066149441	9999	0.780258347398729	0.636550778917711
GSM5532732_cy5	0	0.0131174848195408	0.00360792038927154	0.0859186375485981	0	0.0381637037580289	0.0291306152361335	0	0	0.0500348662806206	0	0.131450339750054	0	0.648576432217753	9999	0.750777731783701	0.66881932070016
GSM5532733_cy5	0	0.129421338030836	0	0.0496691539249775	0.00618388889873996	0.0228031487668462	0.0345511696538554	0.033054179160252	0.0164398588860329	0.0378244415235638	0	0.0578523546109776	0	0.612200466543919	9999	0.807271876749657	0.590995308554225
GSM5532734_cy5	0	0.0311308315666968	0	0.0428254779639259	0.00178783078771341	0	0.0706369629804086	0	0	0.0373690120789353	0	0.0899679033259897	0	0.72628198129633	9999	0.570563193316131	0.890385347026516
GSM5532735_cy5	0	0.145914428503367	0	0.138277960432241	0	0.148083953001433	0.0229484450047331	0.00177485435408484	0.0468985538764723	0.00868697387795021	0.0034182204232739	0.0332373989433252	0	0.45075921158312	9999	0.735621334513711	0.679462668721917
GSM5532736_cy5	0	0.0823549315846229	0	0.0448511050416029	0	0.0613130847647248	0.0292719939381342	0	0.0152568580427221	0	0	0.204024732538617	0	0.562927294089576	9999	0.572830314575693	0.850004224799197
GSM5532737_cy5	0	0.0551919086181181	0	0.0290921691265261	0	0.165750655539828	0.0659629495328846	0	0.0451816452113971	0.0319509872753269	0	0.186533005731987	0	0.420336678963933	9999	0.598495358347598	0.802877186058599
GSM5532738_cy5	0	0.0725691496910268	0	0.107452715927741	0	0	0.0659903652267674	0	0.0368904110307758	0.00349924668844182	0	0.189040610797017	0	0.52455750063823	9999	0.426760937036618	0.960508895105332
GSM5532739_cy5	0	0.122168300385613	0	0.105804369241552	0.0193030892291733	0.0764830013605704	0.0105400981619896	0.0105099628083247	0.0822162904301095	0	0.0542450176463251	0.0377172609214052	0	0.481012609814938	9999	0.547822558719555	0.849005867110227
GSM5532740_cy5	0	0.101692654215951	0	0.0897943238024394	0	0.0415738227039518	0.0146481178842455	0.00608432598036557	0.0507204938022555	0	0.0302886619713577	0.0883395655313554	0	0.576858034108078	9999	0.642609949881386	0.777445085245581
GSM5532741_cy5	0	0.045468932821189	0	0.0330861439544297	0	0.105243682716833	0.0554741787791981	0	0.00183194468585602	0.0697925098608784	0	0.075788840409212	0	0.613313766772403	9999	0.803336158001762	0.595807899295346
GSM5532742_cy5	0	0.0999254721507461	0	0.104963471641843	0.0107510915907422	0	0.0977604744119884	0.0149584596737542	0.0087440398870291	0.100877622071692	0	0.0528856881819233	0	0.509133680390282	9999	0.696311966596008	0.717229214178375
GSM5532743_cy5	0	0.00909453196612087	0.00895852094837407	0.152451480929375	0	0.0588461924559266	0.0611224660000286	0.0428326277006595	0.0134419864494406	0.0511663806954831	0	0.0500981200717792	0	0.551987692782813	9999	0.622332374979844	0.791442619144271
GSM5532744_cy5	0	0.0810951166235381	0	0.0945120860999471	0	0.0784621108566747	0.0395333509268002	0	0	0.0967979089764395	0	0.160885088107954	0	0.448714338408646	9999	0.743544923900945	0.671229488367613
GSM5532745_cy5	0	0.121265658228586	0	0.104300910957828	0.00953437390381389	0.0699081122798282	0.077629870135289	0.0119381445276338	0	0.0453719572868879	0	0.0445796423417917	0	0.515471330338342	9999	0.70659473807404	0.707190282284505
GSM5532746_cy5	0	0.0386402959035456	0	0.0637395372528308	0.0156928111178808	0.0973877833272037	0.0416907724799135	0	0.0223898314034878	0.0662535519068438	0	0.135363531703272	0	0.518841884905022	9999	0.664228163874279	0.750040440379792
GSM5532747_cy5	0	0.030896199649519	0	0.163768554821859	0	0	0.0973721008695527	0	0	0.0910590854962549	0	0.0770604566606883	0	0.539843602502126	9999	0.661964197601528	0.752158782470352
GSM5532748_cy5	0	0.0513590230520284	0	0.0794875766483569	0.00400541825310304	0	0.0588588625922149	0.00280273585197275	0.00511060972944452	0.0728105519855494	0	0.0604073487906233	0	0.665157873096707	9999	0.556229199567467	0.877855385736058
GSM5532749_cy5	0	0.0678117785890472	0	0.128949863861793	0	0.0145786175055539	0.0859989751986234	0	0	0.0951906802200062	0	0.245896457066789	0	0.361573627558187	9999	0.515982271865286	0.862302312851305
GSM5532750_cy5	0	0.0841526913275941	0	0.0769959157574217	0.0496538121466995	0.0643091951711271	0.0696844510376389	0	0.00411172681494561	0.0440872024116909	0	0.175893394244529	0	0.431111611088354	9999	0.40413912788907	0.9505859816065
GSM5532751_cy5	0	0.00570095615442716	0	0.274325679989829	0	0	0.288354683463677	0	0	0.261351223571012	0	0.0224654636880324	0	0.147801993133023	9999	0.764645506490163	0.657227587761205
GSM5532752_cy5	0	0.09314251828082	0	0.0932679046469219	0	0.112323504115358	0.0592021558654862	0.0335715086787497	0	0.0860759922437926	0	0	0	0.522416416168871	9999	0.765657084160996	0.646508257779698
GSM5532753_cy5	0.00554487686308218	0.0132875659412866	0	0.116349057213795	0.110646766173008	0	0.111986383350678	0	0	0.00493975021165837	0	0.15211332181326	0	0.485132278433232	9999	0.349522908509248	1.00426627365294
GSM5532754_cy5	0	0.0712537918950844	0	0.11599533754046	0	0.0688503344743852	0.0954924479102427	0.0101287285823994	0.00876202079384873	0.0783439266355379	0	0.0564176030487451	0	0.494755809119296	9999	0.70326671030783	0.71052597162059
GSM5532755_cy5	0	0.0475494510429432	0	0.0854625476805763	0	0.0895636090223664	0.057427214417883	0	0.00373419634544807	0.079196478089395	0	0.130986754577347	0	0.506079748824041	9999	0.492432226374832	0.897976247823877
GSM5532756_cy5	0	0.0295177192495287	0	0.0336443998887231	0	0.0734828073687059	0.0795656533146624	0	0	0.0628368470216607	0	0.151436801515497	0	0.569515771641222	9999	0.702874018476469	0.7149330094606
GSM5532757_cy5	0	0.114158657307805	0	0.0808254717467644	0	0.0465811832287159	0.0456036427984063	0.0015809716436977	0.00811304170334022	0.0656985882788667	0	0.167152717454193	0	0.470285725838211	9999	0.535735909496563	0.858257258499256
GSM5532758_cy5	0	0	0.010829401350029	0.0216521887633449	0	0	0.0697296860936179	0.0311073447368559	0	0.102390997981347	0	0.0524030351806343	0	0.711887345894171	9999	0.651824174743781	0.793128566306445
GSM5532759_cy5	0	0.050837720381116	0	0.101117233124503	0	0.0533070274073865	0.0703282456977585	0	0	0.0985515851124008	0	0.129665703819633	0	0.496192484457202	9999	0.677211923143522	0.735615160601369
GSM5532760_cy5	0	0.0229261405257549	0	0.0555194053087538	0.0503829374145616	0	0.104080574695328	0	0.0422709511359799	0.0505056948958168	0	0.217747099005639	0	0.456567197018166	9999	0.568094711564541	0.832222042870896
GSM5532761_cy5	0	0.0692277818904401	0	0.147186643182457	0	0.0667452542138743	0.102146602890908	0	0.0234648386339002	0.0423785442045132	0	0.187248427230114	0	0.361601907753793	9999	0.440275515946874	0.913869528551102
GSM5532762_cy5	0	0.0350971081322918	0.0099495960391763	0.0505236947277736	0.01206727168957	0	0.0256989736859691	0.0190403907633533	0	0.0396789203486359	0	0.246703231620193	0	0.561240812993038	9999	0.579420336967843	0.846958673644651
GSM5532763_cy5	0	0.0364438048824873	0	0.00992856182903864	0	0.0346904529204404	0.0352619855706906	0.0247071244490329	0	0.0777498017294748	0	0.181704206183973	0	0.599514062434863	9999	0.708497414917257	0.714623403248683
GSM5532764_cy5	0	0.0579214518533646	0	0.0470004302614675	0	0.126380713491215	0.112507328952007	0	0	0.079890928012042	0	0.174295908526253	0.00928816841910778	0.392715070484542	9999	0.365020859044064	0.966945538931399
GSM5532765_cy5	0	0.135143978039829	0	0.0654135134141296	0	0.106540052515174	0.0239450247892268	0.0275039084585901	0.0457270946129	0.0166990490130974	0	0.118899352696915	0	0.460128026460139	9999	0.567977387980468	0.830553075864676
