"Mixture"	"B cells"	"T cells"	"NK cells"	"Monocytes"	"Eosinophils"	"Neutrophils"
"GSM5532723_cy5"	"0.108617094022681"	"0.202646327421205"	"0.0509026957299538"	"0.120323853583923"	"0"	"0.517510029242237"
"GSM5532724_cy5"	"0.0711075171122684"	"0.295087035926626"	"0.0359796229672589"	"0.0753208655155052"	"0"	"0.522504958478341"
"GSM5532725_cy5"	"0.0858269456731701"	"0.216863449355414"	"0.0268468882523415"	"0.187394189839587"	"0"	"0.483068526879489"
"GSM5532726_cy5"	"0.109658019981592"	"0.209185344205591"	"0.0154577958565559"	"0.0874650179993139"	"0"	"0.578233821956947"
"GSM5532727_cy5"	"0.0978109848364263"	"0.110428207279552"	"0.0176013899097358"	"0.0568253283544824"	"0"	"0.717334089619803"
"GSM5532728_cy5"	"0.0731842868232444"	"0.254651515818441"	"0.0262210962948311"	"0.112686116401952"	"0"	"0.533256984661532"
"GSM5532729_cy5"	"0.0475906036970362"	"0.193512442278388"	"0.102452398195703"	"0.104209854641787"	"0"	"0.552234701187085"
"GSM5532730_cy5"	"0.0629422570860105"	"0.237618262249833"	"0.0256428578164326"	"0.124662791338236"	"0"	"0.549133831509488"
"GSM5532731_cy5"	"0.0729330200974658"	"0.263907214493392"	"0.103804625886153"	"0.111381073373548"	"0"	"0.447974066149441"
"GSM5532732_cy5"	"0.0167254052088123"	"0.153212956542761"	"0.0500348662806206"	"0.131450339750054"	"0"	"0.648576432217753"
"GSM5532733_cy5"	"0.129421338030836"	"0.162701399290704"	"0.0378244415235638"	"0.0578523546109776"	"0"	"0.612200466543919"
"GSM5532734_cy5"	"0.0311308315666968"	"0.115250271732048"	"0.0373690120789353"	"0.0899679033259897"	"0"	"0.72628198129633"
"GSM5532735_cy5"	"0.145914428503367"	"0.357983766668964"	"0.0121051943012241"	"0.0332373989433252"	"0"	"0.45075921158312"
"GSM5532736_cy5"	"0.0823549315846229"	"0.150693041787184"	"0"	"0.204024732538617"	"0"	"0.562927294089576"
"GSM5532737_cy5"	"0.0551919086181181"	"0.305987419410636"	"0.0319509872753269"	"0.186533005731987"	"0"	"0.420336678963933"
"GSM5532738_cy5"	"0.0725691496910268"	"0.210333492185284"	"0.00349924668844182"	"0.189040610797017"	"0"	"0.52455750063823"
"GSM5532739_cy5"	"0.122168300385613"	"0.304856811231719"	"0.0542450176463251"	"0.0377172609214052"	"0"	"0.481012609814938"
"GSM5532740_cy5"	"0.101692654215951"	"0.202821084173258"	"0.0302886619713577"	"0.0883395655313554"	"0"	"0.576858034108078"
"GSM5532741_cy5"	"0.045468932821189"	"0.195635950136317"	"0.0697925098608784"	"0.075788840409212"	"0"	"0.613313766772403"
"GSM5532742_cy5"	"0.0999254721507461"	"0.237177537205357"	"0.100877622071692"	"0.0528856881819233"	"0"	"0.509133680390282"
"GSM5532743_cy5"	"0.0180530529144949"	"0.32869475353543"	"0.0511663806954831"	"0.0500981200717792"	"0"	"0.551987692782813"
"GSM5532744_cy5"	"0.0810951166235381"	"0.212507547883422"	"0.0967979089764395"	"0.160885088107954"	"0"	"0.448714338408646"
"GSM5532745_cy5"	"0.121265658228586"	"0.273311411804393"	"0.0453719572868879"	"0.0445796423417917"	"0"	"0.515471330338342"
"GSM5532746_cy5"	"0.0386402959035456"	"0.240900735581317"	"0.0662535519068438"	"0.135363531703272"	"0"	"0.518841884905022"
"GSM5532747_cy5"	"0.030896199649519"	"0.261140655691412"	"0.0910590854962549"	"0.0770604566606883"	"0"	"0.539843602502126"
"GSM5532748_cy5"	"0.0513590230520284"	"0.150265203075092"	"0.0728105519855494"	"0.0604073487906233"	"0"	"0.665157873096707"
"GSM5532749_cy5"	"0.0678117785890472"	"0.22952745656597"	"0.0951906802200062"	"0.245896457066789"	"0"	"0.361573627558187"
"GSM5532750_cy5"	"0.0841526913275941"	"0.264755100927833"	"0.0440872024116909"	"0.175893394244529"	"0"	"0.431111611088354"
"GSM5532751_cy5"	"0.00570095615442716"	"0.562680363453506"	"0.261351223571012"	"0.0224654636880324"	"0"	"0.147801993133023"
"GSM5532752_cy5"	"0.09314251828082"	"0.298365073306516"	"0.0860759922437926"	"0"	"0"	"0.522416416168871"
"GSM5532753_cy5"	"0.0188324428043688"	"0.338982206737481"	"0.00493975021165837"	"0.15211332181326"	"0"	"0.485132278433232"
"GSM5532754_cy5"	"0.0712537918950844"	"0.299228869301336"	"0.0783439266355379"	"0.0564176030487451"	"0"	"0.494755809119296"
"GSM5532755_cy5"	"0.0475494510429432"	"0.236187567466274"	"0.079196478089395"	"0.130986754577347"	"0"	"0.506079748824041"
"GSM5532756_cy5"	"0.0295177192495287"	"0.186692860572091"	"0.0628368470216607"	"0.151436801515497"	"0"	"0.569515771641222"
"GSM5532757_cy5"	"0.114158657307805"	"0.182704311120925"	"0.0656985882788667"	"0.167152717454193"	"0"	"0.470285725838211"
"GSM5532758_cy5"	"0.010829401350029"	"0.122489219593819"	"0.102390997981347"	"0.0524030351806343"	"0"	"0.711887345894171"
"GSM5532759_cy5"	"0.050837720381116"	"0.224752506229648"	"0.0985515851124008"	"0.129665703819633"	"0"	"0.496192484457202"
"GSM5532760_cy5"	"0.0229261405257549"	"0.252253868554623"	"0.0505056948958168"	"0.217747099005639"	"0"	"0.456567197018166"
"GSM5532761_cy5"	"0.0692277818904401"	"0.33954333892114"	"0.0423785442045132"	"0.187248427230114"	"0"	"0.361601907753793"
"GSM5532762_cy5"	"0.0450467041714681"	"0.107330330866666"	"0.0396789203486359"	"0.246703231620193"	"0"	"0.561240812993038"
"GSM5532763_cy5"	"0.0364438048824873"	"0.104588124769203"	"0.0777498017294748"	"0.181704206183973"	"0"	"0.599514062434863"
"GSM5532764_cy5"	"0.0579214518533646"	"0.285888472704689"	"0.079890928012042"	"0.174295908526253"	"0.00928816841910778"	"0.392715070484542"
"GSM5532765_cy5"	"0.135143978039829"	"0.26912959379002"	"0.0166990490130974"	"0.118899352696915"	"0"	"0.460128026460139"
"GSM5532766_cy5"	"0.017356788239084"	"0.247680087538767"	"0.0372411316134175"	"0.0685178091535178"	"0"	"0.629204183455213"
"GSM5532767_cy5"	"0.132352146075716"	"0.292705929865738"	"0.0192664561166511"	"0.0688910685998363"	"0"	"0.486784399342059"
"GSM5532768_cy5"	"0.0707965454718179"	"0.162909174769637"	"0.111863189395405"	"0.222221747043443"	"0"	"0.432209343319697"
"GSM5532769_cy5"	"0.0824772595063054"	"0.373079718398289"	"0.0324153761472107"	"0.170725547368604"	"0"	"0.341302098579591"
"GSM5532770_cy5"	"0.0292358985504987"	"0.124008827834051"	"0.0332339112722723"	"0.277090764632503"	"0"	"0.536430597710675"
"GSM5532771_cy5"	"0.0128001040025165"	"0.154092818860806"	"0.0690812191552715"	"0.140871891368982"	"0"	"0.623153966612424"
"GSM5532772_cy5"	"0.163919710019947"	"0.223801014174396"	"0.0126326687120841"	"0.0345524347841344"	"0"	"0.565094172309438"
"GSM5532773_cy5"	"0.153276641806957"	"0.203478223491758"	"0.0242314909807188"	"0.0722679651589771"	"0"	"0.546745678561589"
"GSM5532774_cy5"	"0.113299205898874"	"0.256769046477063"	"0.0237591201036924"	"0.0913984556538903"	"0"	"0.51477417186648"
"GSM5532775_cy5"	"0.104436668907507"	"0.251407823636039"	"0.0290144495957476"	"0.2647413365756"	"0"	"0.350399721285106"
"GSM5532776_cy5"	"0.0762213739173031"	"0.292220191141736"	"0"	"0.105007189522412"	"0"	"0.526551245418549"
"GSM5532777_cy5"	"0.00356689630900098"	"0.173196012902422"	"0.0727752206108964"	"0.124981272175906"	"0"	"0.625480598001774"
"GSM5532778_cy5"	"0.0271537179345334"	"0.245576857736768"	"0.0629870267856689"	"0.1033158660949"	"0"	"0.56096653144813"
"GSM5532779_cy5"	"0.130610365912529"	"0.278556951853876"	"0.0350202893728299"	"0.0582215456558112"	"0"	"0.497590847204954"
"GSM5532780_cy5"	"0.00792982577590823"	"0.121892787199665"	"0.0263413362760534"	"0.256775062956835"	"0"	"0.587060987791538"
"GSM5532781_cy5"	"0.0031822421551381"	"0.224587878122858"	"0.0702100101707456"	"0.0780387834709921"	"0"	"0.623981086080266"
"GSM5532782_cy5"	"0.12908826182577"	"0.270245292972919"	"0.000611837214723399"	"0.117390476546768"	"0"	"0.482664131439819"
"GSM5532783_cy5"	"0.00466783889660947"	"0.137324544834563"	"0.029577430334865"	"0.252435269859839"	"0"	"0.575994916074123"
"GSM5532784_cy5"	"0.157793268828686"	"0.226899560863156"	"0.0189320345720317"	"0.237413981364444"	"0"	"0.358961154371682"
"GSM5532785_cy5"	"0.010373958772839"	"0.20735746169797"	"0.026424671116464"	"0.12209037193434"	"0"	"0.633753536478387"
"GSM5532786_cy5"	"0.095267020051873"	"0.183699681282255"	"0.00524950722805345"	"0.111743953268256"	"0"	"0.604039838169563"
"GSM5532787_cy5"	"0.083123761523627"	"0.324412276535246"	"0.0531189518523468"	"0.0832132299341651"	"0"	"0.456131780154615"
"GSM5532788_cy5"	"0.0363361059155431"	"0.369739620616235"	"0.0487242996903623"	"0"	"0"	"0.54519997377786"
"GSM5532789_cy5"	"0.0380801656275938"	"0.236860580882004"	"0.0154816333606929"	"0.0464938102489177"	"0"	"0.663083809880791"
"GSM5532790_cy5"	"0.0211353646739841"	"0.236297355536111"	"0.133010061888636"	"0.064982133559466"	"0"	"0.544575084341802"
"GSM5532791_cy5"	"0.0711528884499747"	"0.171636532919965"	"0.0783124299437562"	"0.00779821808930926"	"0"	"0.671099930596995"
"GSM5532792_cy5"	"0.0379276933237762"	"0.210975891764694"	"0.0907789241432504"	"0.198332003825325"	"0"	"0.461985486942953"
"GSM5532793_cy5"	"0.0187005162471769"	"0.153511612672166"	"0.0815647861282301"	"0.0841930133752721"	"0"	"0.662030071577155"
"GSM5532794_cy5"	"0.0478965390037931"	"0.229641400323119"	"0.0634616309873111"	"0.156834186312425"	"0"	"0.502166243373351"
"GSM5532795_cy5"	"0.101171598645409"	"0.275250478423892"	"0.027242513008978"	"0.0452651329495033"	"0"	"0.551070276972218"
"GSM5532796_cy5"	"0.0294451137673229"	"0.270819025795317"	"0.0663262649493922"	"0.133702431331098"	"0"	"0.49970716415687"
"GSM5532797_cy5"	"0.0863795728759722"	"0.238285981670653"	"0.0163006605575054"	"0.103469109941867"	"0"	"0.555564674954003"
"GSM5532798_cy5"	"0.0319065595609507"	"0.176301514689991"	"0.0614314669988167"	"0.222114406283801"	"0"	"0.508246052466441"
"GSM5532799_cy5"	"0.00449005186071419"	"0.305398126004962"	"0.0952533193935624"	"0.13288289338659"	"0"	"0.461975609354171"
"GSM5532800_cy5"	"0.00971394030260657"	"0.167488084111594"	"0.0576745770983692"	"0.120342210262139"	"0"	"0.644781188225292"
"GSM5532801_cy5"	"0.0448885611764189"	"0.24583297534617"	"0.0706195849599665"	"0.18781756066717"	"0"	"0.450841317850275"
"GSM5532802_cy5"	"0.00948502948708785"	"0.170485858796791"	"0.0696988192706596"	"0.102691233798903"	"0"	"0.647639058646559"
"GSM5532803_cy5"	"0.0624006712850557"	"0.401327003934404"	"0.0491275372604005"	"0.130805184506639"	"0"	"0.356339603013501"
"GSM5532804_cy5"	"0.0379786391551181"	"0.394311916109236"	"0.0959386359571221"	"0.0885847755618877"	"0"	"0.383186033216636"
"GSM5532805_cy5"	"0.0639970417633801"	"0.458228494602255"	"0.0588786624673239"	"0.0854812402035267"	"0"	"0.333414560963514"
"GSM5532806_cy5"	"0.032574685620531"	"0.345135455408302"	"0.0820884848953599"	"0.0976712125233997"	"0"	"0.442530161552407"
"GSM5532807_cy5"	"0.00812215889271022"	"0.150372090727461"	"0.0723882913229179"	"0.194179021850079"	"0"	"0.574938437206832"
"GSM5532808_cy5"	"0.0744914060725245"	"0.260484224663479"	"0.0502197533461472"	"0.116169444858019"	"0"	"0.49863517105983"
"GSM5532809_cy5"	"0.0747288210879937"	"0.287376990544569"	"0.0366983823238755"	"0.120778552594063"	"0"	"0.480417253449499"
"GSM5532810_cy5"	"0.0862584854696966"	"0.224578428828655"	"0.120859459041856"	"0.115597631876072"	"0"	"0.45270599478372"
"GSM5532811_cy5"	"0.0473881823522295"	"0.288211216502307"	"0.105002179168426"	"0.0461134148022969"	"0"	"0.51328500717474"
"GSM5532812_cy5"	"0.0894433970129124"	"0.239114392514172"	"0.0434202806603343"	"0.193429428952805"	"0"	"0.434592500859775"
"GSM5532813_cy5"	"0.0349877607416495"	"0.143826607602358"	"0.0893305449236859"	"0.182951367754155"	"0"	"0.548903718978152"
"GSM5532814_cy5"	"0.0750995238203513"	"0.166241286877037"	"0.0263051657174204"	"0.0517541718045761"	"0"	"0.680599851780615"
"GSM5532815_cy5"	"0.055040737278524"	"0.312707925970241"	"0.0492952857459039"	"0.111891481897954"	"0"	"0.471064569107377"
"GSM5532816_cy5"	"0.0329059901643238"	"0.280160913185114"	"0.0493979056525492"	"0.0687328216996684"	"0"	"0.568802369298344"
"GSM5532817_cy5"	"0"	"0.167389794453533"	"0.0712707583866901"	"0.145508729076572"	"0"	"0.615830718083205"
"GSM5532818_cy5"	"0.112816093364577"	"0.340044619678228"	"0.0450957372750257"	"0.132458447263924"	"0"	"0.369585102418245"
"GSM5532819_cy5"	"0.0961249518957385"	"0.251830509372785"	"0.147393541325112"	"0.0373065043149954"	"0"	"0.467344493091369"
"GSM5532820_cy5"	"0.0534609256765576"	"0.317961215226968"	"0.180057991293015"	"0.0169754578747921"	"0"	"0.431544409928666"
"GSM5532821_cy5"	"0.112128574802567"	"0.308513371540228"	"0.0932954460893272"	"0.0770861434027313"	"0"	"0.408976464165146"
"GSM5532822_cy5"	"0.0366140084593067"	"0.222755641002308"	"0.0635632769301445"	"0.062455514269649"	"0"	"0.614611559338592"
"GSM5532823_cy5"	"0.0279232461553853"	"0.161654478587859"	"0.0618327640384784"	"0.0580390581286019"	"0"	"0.690550453089676"
"GSM5532824_cy5"	"0.0434009710262165"	"0.146999701126971"	"0.0691196133663476"	"0.262860743212322"	"0"	"0.477618971268142"
"GSM5532825_cy5"	"0.0397440454642662"	"0.143909255436927"	"0.059818688591836"	"0.301830336581069"	"0"	"0.454697673925902"
"GSM5532826_cy5"	"0.0703621001284255"	"0.202656226352228"	"0.0711700193383805"	"0.0508301491645686"	"0.00676393957502417"	"0.598217565441373"
"GSM5532827_cy5"	"0.0619589633164066"	"0.274165625763204"	"0.0563689682718394"	"0.192141926054447"	"0"	"0.415364516594103"
"GSM5532828_cy5"	"0.0586561252254212"	"0.167914904541624"	"0.106798771160127"	"0.17489184981583"	"0"	"0.491738349256998"
"GSM5532829_cy5"	"0.037744982010766"	"0.255481284465075"	"0.0921184034861256"	"0.0839752595827739"	"0"	"0.530680070455259"
"GSM5532830_cy5"	"0.0493354993958152"	"0.24544981683741"	"0.0147139105750911"	"0.124822738959864"	"0"	"0.565678034231819"
"GSM5532831_cy5"	"0.0232697611330588"	"0.230355882097477"	"0.0596475227273626"	"0.143345332710132"	"0"	"0.54338150133197"
"GSM5532832_cy5"	"0.0971216913270019"	"0.116615409717077"	"0.0204887808422641"	"0.149124664578462"	"0"	"0.616649453535195"
"GSM5532833_cy5"	"0.0696560960615153"	"0.136741342528744"	"0.018895675496145"	"0.247742262334497"	"0"	"0.526964623579099"
"GSM5532834_cy5"	"0.11937642923537"	"0.156299076480154"	"0.0301398347774208"	"0.184016205819806"	"0"	"0.510168453687248"
"GSM5532835_cy5"	"0.0565621130520044"	"0.256189312929881"	"0.0928681596850674"	"0.0480550408682758"	"0"	"0.546325373464771"
"GSM5532836_cy5"	"0.0638971177368544"	"0.20951091255979"	"0.0499943113318627"	"0.120591128691102"	"0"	"0.556006529680391"
"GSM5532837_cy5"	"0.0704786429282375"	"0.141047331581651"	"0.0708899164524215"	"0.164310242777643"	"0"	"0.553273866260047"
"GSM5532838_cy5"	"0.0578913459711215"	"0.246698791277836"	"0.0343089494935577"	"0.115382517623649"	"0"	"0.545718395633836"
"GSM5532839_cy5"	"0.0414244404397671"	"0.158406970923496"	"0.0576343601758016"	"0.134489837534648"	"0"	"0.608044390926288"
"GSM5532840_cy5"	"0.0365794017140793"	"0.119377690854038"	"0.0674205710127938"	"0.274851417983354"	"0"	"0.501770918435735"
"GSM5532841_cy5"	"0.107489074096582"	"0.0830604316851329"	"0.0549285544274428"	"0.226934286543673"	"0"	"0.527587653247169"
"GSM5532842_cy5"	"0.106082448088973"	"0.180543624259568"	"0.0847480805525797"	"0.230479300069744"	"0"	"0.398146547029136"
"GSM5532843_cy5"	"0.103565112579323"	"0.178022606672935"	"0"	"0.161800613823185"	"0"	"0.556611666924557"
"GSM5532844_cy5"	"0.0782823693751899"	"0.222593693237904"	"0"	"0.121592414405668"	"0"	"0.577531522981238"
"GSM5532845_cy5"	"0.103642736677435"	"0.212063031112191"	"0"	"0.231006429642438"	"0"	"0.453287802567936"
"GSM5532846_cy5"	"0.109198314378233"	"0.17330118393857"	"0"	"0.12927338200987"	"0"	"0.588227119673327"
"GSM5532847_cy5"	"0.0591266330817901"	"0.19714638741367"	"0.0389768130876075"	"0.130983725286995"	"0"	"0.573766441129938"
"GSM5532848_cy5"	"0.0189991985287741"	"0.209640892931804"	"0.022446275433472"	"0.168811946066046"	"0"	"0.580101687039903"
"GSM5532849_cy5"	"0.0551402014810899"	"0.14546791314576"	"0.0151617654189092"	"0.0798632326550457"	"0"	"0.704366887299196"
"GSM5532850_cy5"	"0.137152945479851"	"0.195564812614495"	"0.029617780498888"	"0.244221538780237"	"0"	"0.393442922626529"
"GSM5532851_cy5"	"0.0880713743714571"	"0.18746864289458"	"0.0182929513561655"	"0.0763529546543682"	"0"	"0.629814076723429"
"GSM5532852_cy5"	"0.103507643119806"	"0.212999080337179"	"0.0110326104232938"	"0.0792563330141173"	"0"	"0.593204333105604"
"GSM5532853_cy5"	"0.145079986465515"	"0.215546044065886"	"0.000144658355705728"	"0.0984301012876738"	"0"	"0.540799209825219"
"GSM5532854_cy5"	"0.114328279888228"	"0.249488642939388"	"0.0608277113628166"	"0.0789129978086369"	"0"	"0.49644236800093"
"GSM5532855_cy5"	"0.147090443547306"	"0.244591132172401"	"0.016836434270171"	"0.186058320465075"	"0"	"0.405423669545047"
"GSM5532856_cy5"	"0.152457209141195"	"0.110065465631925"	"0.00266240582498577"	"0.208197093434609"	"0.00135891590650094"	"0.525258910060784"
"GSM5532857_cy5"	"0.113331516692178"	"0.287495361680018"	"0.00787245951452528"	"0.108488225406421"	"0"	"0.482812436706858"
"GSM5532858_cy5"	"0.0606449565202474"	"0.231451905122095"	"0.0837347485706631"	"0.0522569402904546"	"0"	"0.57191144949654"
"GSM5532859_cy5"	"0.108291164339222"	"0.243248434071893"	"0.0121474862761519"	"0.0804388652609803"	"0"	"0.555874050051752"
"GSM5532860_cy5"	"0.0950997663667878"	"0.255015407368273"	"0.0400433351869632"	"0.204752165346303"	"0"	"0.405089325731673"
"GSM5532861_cy5"	"0.135226484479636"	"0.26218413586934"	"0.0015185937195896"	"0.0902674532826672"	"0"	"0.510803332648767"
"GSM5532862_cy5"	"0.0448921757046004"	"0.14763669094269"	"0.034278627789671"	"0.289133758816635"	"0"	"0.484058746746403"
"GSM5532863_cy5"	"0.0853665511106975"	"0.358751439154752"	"0.0142621592206078"	"0.083559606209413"	"0"	"0.45806024430453"
"GSM5532864_cy5"	"0.0811200239453496"	"0.231856945210096"	"0.0784854004386988"	"0.171544205110495"	"0"	"0.436993425295359"
"GSM5532865_cy5"	"0.145739808377505"	"0.176066515604595"	"0.0521120688497156"	"0.142071161244911"	"0"	"0.484010445923273"
"GSM5532866_cy5"	"0.08301428458339"	"0.291035455596767"	"0.0663130609257378"	"0.0655032354177376"	"0"	"0.494133963476367"
"GSM5532867_cy5"	"0.0703783947638769"	"0.370975062155323"	"0.0683900717653094"	"0.054812355372366"	"0"	"0.435444115943125"
"GSM5532868_cy5"	"0.117390418292078"	"0.376568699978288"	"0.0380128182102855"	"0.0691980545289525"	"0"	"0.398830008990396"
"GSM5532869_cy5"	"0.0965052540124879"	"0.271604546867433"	"0.09502551586896"	"0"	"0"	"0.536864683251119"
"GSM5532870_cy5"	"0.142785500697952"	"0.26237203118498"	"0.0496282042556993"	"0.10652731304161"	"0"	"0.438686950819758"
"GSM5532871_cy5"	"0.0112292798565668"	"0.230385754199525"	"0.039761856712758"	"0.144004525463468"	"0"	"0.574618583767682"
"GSM5532872_cy5"	"0.0779217763997008"	"0.240952493916714"	"0.0675332962414414"	"0.134467126808259"	"0"	"0.479125306633885"
"GSM5532873_cy5"	"0.0226065266433589"	"0.152922032025836"	"0.1215396025403"	"0.240750397360201"	"0"	"0.462181441430304"
"GSM5532874_cy5"	"0.0192334832441358"	"0.22086324476097"	"0.0826414683564741"	"0.159531815119651"	"0"	"0.517729988518768"
"GSM5532875_cy5"	"0.017580450563798"	"0.330558427918735"	"0.114666814746708"	"0.0235734353272312"	"0"	"0.513620871443528"
"GSM5532876_cy5"	"0.101607125026131"	"0.197865437042594"	"0.00952801657419293"	"0.0898980395506961"	"0"	"0.601101381806386"
"GSM5532877_cy5"	"0.0528105957407138"	"0.203035569647136"	"0.0571936459316512"	"0.0764709820560174"	"0"	"0.610489206624482"
"GSM5532878_cy5"	"0.0914330590752455"	"0.296774294298636"	"0.00578702159333298"	"0.123258919946042"	"0"	"0.482746705086743"
"GSM5532879_cy5"	"0.0971116556580096"	"0.244637931378236"	"0.0143039612561329"	"0.0967702106386782"	"0"	"0.547176241068943"
"GSM5532880_cy5"	"0.0133351440425925"	"0.205602369826146"	"0.0774410194644224"	"0.0794410301237546"	"0"	"0.624180436543085"
"GSM5532881_cy5"	"0.0109876265243947"	"0.190257157028579"	"0.0467875136992926"	"0.0950295542570442"	"0"	"0.656938148490689"
"GSM5532882_cy5"	"0.109634460288955"	"0.206033431970694"	"0.0164364990804403"	"0.143522910791641"	"0"	"0.52437269786827"
"GSM5532883_cy5"	"0.0964402379865095"	"0.249616163594907"	"0.0412389804698077"	"0.165777814320226"	"0"	"0.44692680362855"
"GSM5532884_cy5"	"0.108591884581676"	"0.290247594959905"	"0.00574693264947438"	"0.112106404397201"	"0"	"0.483307183411744"
"GSM5532885_cy5"	"0.0471491843019202"	"0.251749986637538"	"0.0957315017029526"	"0.0505697282370604"	"0"	"0.554799599120529"
"GSM5532886_cy5"	"0.0663080749406377"	"0.298326456056082"	"0.0395962995493487"	"0.230777886419357"	"0"	"0.364991283034574"
"GSM5532887_cy5"	"0.132455688996725"	"0.212211984185145"	"0.0501220478073699"	"0.110607741007589"	"0"	"0.494602538003172"
"GSM5532888_cy5"	"0.0621245432899811"	"0.368079711843094"	"0.0983047662101288"	"0.113132072023662"	"0"	"0.358358906633135"
"GSM5532889_cy5"	"0.0828704527459994"	"0.340453659688087"	"0.0461138083486714"	"0.117763825685715"	"0"	"0.412798253531526"
"GSM5532890_cy5"	"0.0505380524014713"	"0.244393101901771"	"0.0582500731111377"	"0.17958441890921"	"0"	"0.467234353676409"
"GSM5532891_cy5"	"0.0239446051404022"	"0.137969300524303"	"0.0758294534662187"	"0.105432706445896"	"0"	"0.656823934423181"
"GSM5532892_cy5"	"0.0204176181890597"	"0.295714796344005"	"0.214324004589592"	"0.109350414452862"	"0"	"0.360193166424482"
"GSM5532893_cy5"	"0.0543571945038041"	"0.260080867992571"	"0.0933145164401278"	"0.0817488766140007"	"0"	"0.510498544449497"
"GSM5532894_cy5"	"0.0122373191858852"	"0.196549754937184"	"0.0274350861508919"	"0.12644301313048"	"0"	"0.637334826595559"
"GSM5532895_cy5"	"0.040321058876785"	"0.173336854922744"	"0.0557363974768229"	"0.116144035482254"	"0"	"0.614461653241394"
"GSM5532896_cy5"	"0.0764273913467784"	"0.368228438788401"	"0.0393985438125133"	"0.103217609537194"	"0"	"0.412728016515113"
"GSM5532897_cy5"	"0.0107425468802433"	"0.156278179491724"	"0.0676227380862114"	"0.18979271825439"	"0"	"0.575563817287431"
"GSM5532898_cy5"	"0.113447075637221"	"0.23644138826242"	"0"	"0.0367609477000618"	"0"	"0.613350588400296"
"GSM5532899_cy5"	"0.0745051669724483"	"0.181880509324622"	"0.0239136791942843"	"0.316038613257508"	"0"	"0.403662031251137"
"GSM5532900_cy5"	"0.00702935837902155"	"0.259384742976793"	"0.0906762183791472"	"0.162171121617747"	"0"	"0.480738558647291"
"GSM5532901_cy5"	"0.0508202251646105"	"0.231728659410265"	"0.0463428552423205"	"0.0589869084671747"	"0"	"0.61212135171563"
"GSM5532902_cy5"	"0.0705512147162972"	"0.298608326214459"	"0.0501907682931964"	"0.149774302874882"	"0"	"0.430875387901166"
"GSM5532903_cy5"	"0.0750223686474417"	"0.398607010809939"	"0.107017457225962"	"0.183569786063834"	"0"	"0.235783377252823"
"GSM5532904_cy5"	"0.0647808310206835"	"0.383446220606562"	"0.0617284240184084"	"0.118190372381368"	"0"	"0.371854151972978"
"GSM5532905_cy5"	"0.0668363007492255"	"0.0911682974971717"	"0.0576753875663654"	"0.178577698154415"	"0"	"0.605742316032822"
"GSM5532906_cy5"	"0.033691919192623"	"0.304464072524747"	"0.0955464073279363"	"0.0566441870122889"	"0"	"0.509653413942404"
"GSM5532907_cy5"	"0.0630428804731314"	"0.512287232680884"	"0.0818101944524271"	"0.113712991513218"	"0"	"0.22914670088034"
"GSM5532908_cy5"	"0.00294827324178176"	"0.176344173520089"	"0.0602584359135642"	"0.130383045559533"	"0"	"0.630066071765032"
"GSM5532909_cy5"	"0.0284362768893121"	"0.203368016008815"	"0.0139078632218684"	"0.213188998308616"	"0"	"0.541098845571388"
"GSM5532910_cy5"	"0.0448916612833918"	"0.164421962493025"	"0.020717759892859"	"0.10622698924109"	"0"	"0.663741627089634"
"GSM5532911_cy5"	"0.105642426938535"	"0.365410746018819"	"0.123827147208784"	"0.205083494170655"	"0"	"0.200036185663208"
"GSM5532912_cy5"	"0.0595363083831574"	"0.292996782786224"	"0.0932049228016976"	"0.10443042166219"	"0"	"0.449831564366731"
"GSM5532913_cy5"	"0.01057265987567"	"0.122571219591829"	"0.0285200148541997"	"0.174009016129925"	"0"	"0.664327089548377"
"GSM5532914_cy5"	"0.0779490723013115"	"0.352921286383602"	"0.0129473562969791"	"0.118077227375644"	"0"	"0.438105057642464"
"GSM5532915_cy5"	"0.0256808254170057"	"0.246135590678824"	"0.0871098239746032"	"0.157892856161958"	"0"	"0.48318090376761"
"GSM5532916_cy5"	"0.0575467459911619"	"0.28848831164009"	"0.0726476058467288"	"0.156053859010696"	"0"	"0.425263477511323"
"GSM5532917_cy5"	"0.0580719290771872"	"0.229383197240012"	"0.0587133031756964"	"0.13510491447024"	"0"	"0.518726656036864"
"GSM5532918_cy5"	"0.170245511573547"	"0.226652596421967"	"0.0204010125373823"	"0.0895835317040724"	"0"	"0.493117347763031"
"GSM5532919_cy5"	"0.0214666335480077"	"0.264925270553283"	"0.0841201667496089"	"0.161500151796856"	"0"	"0.467987777352245"
"GSM5532920_cy5"	"0.0496902380916523"	"0.233145114061306"	"0.102012378826911"	"0.128188156989803"	"0"	"0.486964112030328"
"GSM5532921_cy5"	"0.0394702512781265"	"0.149265404841458"	"0.0941567874918364"	"0.18798212979038"	"0"	"0.529125426598199"
"GSM5532922_cy5"	"0.111255190910281"	"0.358686529561685"	"0.00801266568995414"	"0.0542341097316685"	"0"	"0.467811504106411"
"GSM5532923_cy5"	"0.0400441343189772"	"0.242470425943354"	"0.0879045107517798"	"0.12863350619676"	"0"	"0.50094742278913"
"GSM5532924_cy5"	"0.046103716597356"	"0.194720385037336"	"0.0471363216137985"	"0.136496257539094"	"0"	"0.575543319212416"
"GSM5532925_cy5"	"0.0504802192711299"	"0.344698496351368"	"0.0438347455244101"	"0.12125824141851"	"0"	"0.439728297434583"
