"Mixture"	"B_cells"	"T_cells"	"NK_cells "	"Monocytes"	"Eosinophils"	"Neutrophils"
"GSM909679"	"0.0233821447120947"	"0.469285461756027"	"0.0812825997393597"	"0.296231271463718"	"0.00639472801653952"	"0.123423794312261"
"GSM909680"	"0.00968721617866455"	"0.311218561354808"	"0.103312263027977"	"0.175617249893758"	"0"	"0.400164709544791"
"GSM909681"	"0.0385021813409154"	"0.319472617822829"	"0.112118440653712"	"0.145705194552947"	"0.0247643947592565"	"0.359437170870341"
"GSM909682"	"0.128308678146064"	"0.192474673225755"	"0.0933895603759827"	"0.127691609304015"	"0"	"0.458135478948184"
"GSM909683"	"0.172892943660015"	"0.207694840331132"	"0.044488255786574"	"0.104448202348973"	"0.0382062471481559"	"0.432269510725149"
"GSM909684"	"0.0592437246846132"	"0.112775935591804"	"0.0775989379126148"	"0.146492754119855"	"0"	"0.603888647691113"
"GSM909685"	"0.0460009299405354"	"0.0734578865558475"	"0.0565175194951987"	"0.317892993306388"	"0"	"0.50613067070203"
"GSM909686"	"0.0815643518786607"	"0.175787613633458"	"0.0417604097998706"	"0.1483788208462"	"0"	"0.552508803841811"
"GSM909687"	"0.0256812731002946"	"0.156606628442506"	"0.081032299649281"	"0.229106891973413"	"0"	"0.507572906834505"
"GSM909688"	"0.0106601374426733"	"0.0909602104022289"	"0.0595511215003531"	"0.192018519534075"	"0"	"0.64681001112067"
"GSM909689"	"0.0246709721110295"	"0.106722969645483"	"0.044064544549707"	"0.207059625211692"	"0.0341537903925609"	"0.583328098089528"
"GSM909690"	"0"	"0.149289655567642"	"0.12504413662601"	"0.285633684975305"	"0.0197459169405751"	"0.420286605890468"
"GSM909691"	"0.0120774138814239"	"0.192786927415646"	"0.162068331016158"	"0.0494202822232095"	"0"	"0.583647045463563"
"GSM909692"	"0.0455862520637932"	"0.0721313823088095"	"0.107562028088539"	"0.051392751048983"	"0.0186741421606495"	"0.704653444329226"
"GSM909693"	"0.0271994446308352"	"0.0754990511362279"	"0.0343785577632392"	"0.329167321740381"	"0"	"0.533755624729317"
"GSM909694"	"0.0610505876524845"	"0.126707629413904"	"0.0657013246410156"	"0.275362083715854"	"0.0287778574541853"	"0.442400517122557"
"GSM909695"	"0.0093209063870832"	"0.145077928722351"	"0.0178156136737669"	"0.316407622597678"	"0"	"0.511377928619122"
"GSM909696"	"0"	"0.0727704360493888"	"0.0835525732516496"	"0.120595306929138"	"0"	"0.723081683769824"
"GSM909697"	"0.00503199286012287"	"0.179978412052324"	"0.0513543291768675"	"0.193311241708172"	"0.0872086733503733"	"0.483115350852141"
"GSM909698"	"0.037047082084051"	"0.0904691520119992"	"0.0526501793682108"	"0.204558351433029"	"0.0685185469309921"	"0.546756688171718"
"GSM909699"	"0.0273788159649752"	"0.17421291691949"	"0.0585518565338045"	"0.13089381885783"	"0"	"0.6089625917239"
"GSM909700"	"0.033180735160573"	"0.0777456917111543"	"0.0746767116809724"	"0.256398946995595"	"0.00329308822403357"	"0.554704826227671"
"GSM909701"	"0.0309939061433539"	"0.194606661384068"	"0.0743184750612703"	"0.210024051813479"	"0"	"0.490056905597829"
"GSM909702"	"0.0160123269367071"	"0.0812770992045634"	"0.0885004339841188"	"0.202865300009786"	"0.0330426224849285"	"0.578302217379896"
"GSM909703"	"0.0137593520869878"	"0.213298048502395"	"0.0754019717521043"	"0.179857491132384"	"0"	"0.517683136526129"
"GSM909704"	"0.0685383250605239"	"0.054288380372967"	"0.0735880978543872"	"0.320868101234671"	"0"	"0.482717095477451"
"GSM909705"	"0.0144571415648988"	"0.190918761817276"	"0.0739563954998042"	"0.178892699198435"	"0.050144524091819"	"0.491630477827767"
"GSM909706"	"0.0265246040990707"	"0.0674978250775018"	"0.101338081442677"	"0.330325166828847"	"0.0348814145926028"	"0.439432907959301"
"GSM909707"	"0.045645550010616"	"0.0472293065035209"	"0.0556352164777534"	"0.233490973269653"	"0"	"0.617998953738456"
"GSM909708"	"0.0452227316467778"	"0.0747911393234502"	"0.0357572492876724"	"0.276363122433174"	"0.00492554357217463"	"0.562940213736751"
"GSM909709"	"0.0438861668829035"	"0.036400025276933"	"0.0930210692472282"	"0.211317787094379"	"0"	"0.615374951498556"
"GSM909710"	"0.00582769033392586"	"0.141935074746899"	"0.0432951067474061"	"0.234882388012343"	"0"	"0.574059740159426"
"GSM909711"	"0.0879164136446612"	"0.140642663654742"	"0.0695592481088948"	"0.126204688852799"	"0.024998395889652"	"0.550678589849251"
"GSM909712"	"0.0507963551585989"	"0.129089727934998"	"0.0670004941417863"	"0.0981239970033141"	"0.0667742719729092"	"0.588215153788393"
"GSM909713"	"0.0177625541750252"	"0.0639555029326477"	"0.0871587065216245"	"0.191739124139343"	"0.0691566878690853"	"0.570227424362274"
"GSM909714"	"0.0161486139348785"	"0.0727113789795164"	"0.0603028980577909"	"0.261814035185513"	"0"	"0.589023073842301"
"GSM909715"	"0.130351499343608"	"0.229181676749002"	"0.0356298388919857"	"0.127735636598314"	"0.0215570167154229"	"0.455544331701666"
"GSM909716"	"0.0169665389079173"	"0.0823921354216226"	"0.0549354761742876"	"0.271560310398438"	"0"	"0.574145539097734"
"GSM909717"	"0.0256141860491701"	"0.126263274463886"	"0.066463531540367"	"0.038608047721686"	"0.0205184334831906"	"0.7225325267417"
"GSM909718"	"0.0105880658540098"	"0.126556582021821"	"0.0368800758847876"	"0.241023571029854"	"0.101718579161651"	"0.483233126047877"
"GSM909719"	"0.0122211614733466"	"0.0865634645239513"	"0.0626482340544809"	"0.163284278014787"	"0"	"0.675282861933435"
"GSM909720"	"0.0448319110396135"	"0.0360857839524723"	"0.0528495691059139"	"0.299092415556219"	"0"	"0.567140320345781"
"GSM909721"	"0.0298314465403804"	"0.0602510793569214"	"0.0716564621719294"	"0.177446853174865"	"0.00951407162163568"	"0.651300087134268"
"GSM909722"	"0.103795842613579"	"0.229863394202137"	"0.044793443541187"	"0.159758828187233"	"0"	"0.461788491455863"
"GSM909723"	"0.0121741644079374"	"0.043903315530941"	"0.0835911212907889"	"0.232548765754014"	"0"	"0.627782633016319"
"GSM909724"	"0.0381780089576215"	"0.0823072941110891"	"0.0642237730361475"	"0.141831700523091"	"0"	"0.673459223372051"
"GSM909725"	"0.0203505628794216"	"0.118176357430846"	"0.0874588141645397"	"0.178550666190695"	"0"	"0.595463599334498"
"GSM909726"	"0.0398387806277756"	"0.136930168145215"	"0.0341697783128282"	"0.1599506015351"	"0"	"0.629110671379082"
"GSM909727"	"0.0108794860859177"	"0.0704402093241889"	"0.0273629442255961"	"0.332836673739478"	"0"	"0.55848068662482"
"GSM909728"	"0.0216516405576824"	"0.0970274446082037"	"0.0443882972405191"	"0.182235574520905"	"0"	"0.65469704307269"
"GSM909729"	"0.0318463497763118"	"0.351566745045892"	"0.0782531241357537"	"0.202466561889586"	"0"	"0.335867219152457"
"GSM909730"	"0.148361993723266"	"0.386438337331212"	"0.099636230326182"	"0.178677070090819"	"0.0097217632643547"	"0.177164605264166"
"GSM909731"	"0.0665773692088986"	"0.112271204557359"	"0.0330289192311464"	"0.261719143733478"	"0"	"0.526403363269119"
"GSM909732"	"0.0377374390743391"	"0.139290787034425"	"0.0951995073900664"	"0.256407434777576"	"0.00199671112672851"	"0.469368120596865"
"GSM909733"	"0.0278426872772739"	"0.105023233163867"	"0.0864389302758607"	"0.206657136623612"	"0.0317428120838746"	"0.542295200575512"
"GSM909734"	"0.0176607097475705"	"0.105367497010797"	"0.0972165258833325"	"0.184161048365281"	"0.0321806139184605"	"0.563413605074558"
"GSM909735"	"0.0357454567298508"	"0.225905901784165"	"0.0817903118348006"	"0.216743596050361"	"0"	"0.439814733600823"
"GSM909736"	"0.0351125031992062"	"0.062771217240087"	"0.0702121345027053"	"0.315351064630265"	"0"	"0.516553080427737"
"GSM909737"	"0.0143475517877789"	"0.122665571504772"	"0.0712414611248706"	"0.233973913447862"	"0.0164913576441602"	"0.541280144490557"
"GSM909738"	"0.0254488220327706"	"0.147499553344545"	"0.066189874332191"	"0.219406374070304"	"0.0721190335540596"	"0.46933634266613"
"GSM909739"	"0.0225633501594756"	"0.0952842237839556"	"0.0350420802079721"	"0.237930421932452"	"0"	"0.609179923916145"
"GSM909740"	"0.0264544718103868"	"0.092549511251268"	"0.0759223631125356"	"0.20916385042356"	"0"	"0.595909803402249"
"GSM909741"	"0.0320150388768948"	"0.0988606199652544"	"0.0826207991603144"	"0.199395353828388"	"0"	"0.587108188169148"
"GSM909742"	"0.058414453463633"	"0.338305856836968"	"0.0889473821239202"	"0.0478161657379127"	"0.0969980934200095"	"0.369518048417557"
"GSM909743"	"0.103039590508019"	"0.439956123300045"	"0.0793087942958872"	"0.0535139395182837"	"0.121052532007088"	"0.203129020370677"
"GSM909744"	"0.0441589681247717"	"0.323988758771782"	"0.1276113415047"	"0"	"0.0338111199617574"	"0.470429811636988"
"GSM909745"	"0.0329898174573968"	"0.0202677126314489"	"0.0536030167428472"	"0.364349682004319"	"0.0230910060929751"	"0.505698765071012"
"GSM909746"	"0.0479233563458231"	"0.0366427459850879"	"0.0732483203366082"	"0.286161572197986"	"0.0277998022193305"	"0.528224202915164"
"GSM909747"	"0.0519581582376946"	"0.0763355016332551"	"0.0786805602445089"	"0.239699739795465"	"0.0359104809116538"	"0.517415559177422"
"GSM909748"	"0.0126639854080554"	"0.023981751224452"	"0.0519424195649562"	"0.410492833734787"	"0"	"0.500919010067749"
"GSM909749"	"0.0442618094435653"	"0.182795535303484"	"0.059765666820731"	"0.232960456696242"	"0"	"0.480216531735977"
"GSM909750"	"0.0268000868580832"	"0.258074659459491"	"0.0940066996764767"	"0.250109585858755"	"0.031279046728173"	"0.339729921419021"
"GSM909751"	"0.0223373410389411"	"0.158256968799509"	"0.103726288635239"	"0.182660523231246"	"0.00440669370488514"	"0.528612184590179"
"GSM909752"	"0.0128473162496182"	"0.0511959569254253"	"0.0939750121686043"	"0.241987973202735"	"0"	"0.599993741453617"
"GSM909753"	"0.0144944948608392"	"0.0675691764518202"	"0.0766398918074896"	"0.301056200911636"	"0"	"0.540240235968215"
"GSM909754"	"0.0718009492838912"	"0.0346945503704857"	"0.0966367111233984"	"0.234167139257268"	"0"	"0.562700649964957"
"GSM909755"	"0.010427776993181"	"0.00899115368770418"	"0.0621602168449095"	"0.371312030186912"	"0.00384214435825258"	"0.543266677929041"
"GSM909756"	"0.015919102989479"	"0.129930779998072"	"0.0383661440915384"	"0.272950309249349"	"0"	"0.542833663671561"
"GSM909757"	"0.0888683797258031"	"0.11675716073699"	"0.0345932537780714"	"0.123713591677215"	"0"	"0.636067614081921"
"GSM909758"	"0.0120658909956872"	"0.253111845043566"	"0.107992192432401"	"0.13783192560464"	"0.00126187164422343"	"0.487736274279482"
"GSM909759"	"0.0123451497135096"	"0.145855619123659"	"0.135436008734287"	"0.171803763906585"	"0.152615019366719"	"0.38194443915524"
"GSM909760"	"0.102314292427168"	"0.0999673920171485"	"0.0863915482234661"	"0.274720700979705"	"0"	"0.436606066352512"
"GSM909761"	"0.0312434551980887"	"0.171745077599325"	"0.0739097678395659"	"0.0328997282175798"	"0"	"0.69020197114544"
"GSM909762"	"0.0339933320233825"	"0.0447926453010119"	"0.0462443534032508"	"0.25158952536383"	"0"	"0.623380143908525"
"GSM909763"	"0.0314442053725022"	"0.20220353101022"	"0.050252065764512"	"0.233818337485119"	"0.00568346134630564"	"0.476598399021341"
"GSM909764"	"0.0496049964961904"	"0.130564913239638"	"0.0879422306433691"	"0.236750520327414"	"0"	"0.495137339293388"
"GSM909765"	"0.0107435650325971"	"0.0539613734668829"	"0.0729173063445275"	"0.310577233615655"	"0.00130812035166309"	"0.550492401188674"
"GSM909766"	"0.0565301653033126"	"0.162590038082007"	"0.178045942773658"	"0.0347158379128587"	"0.0551480854320646"	"0.512969930496099"
"GSM909767"	"0.0266074356595437"	"0.0579729991202582"	"0.084355191249993"	"0.244792119965817"	"0.0458014770370045"	"0.540470776967384"
"GSM909768"	"0.0125474583419131"	"0.0933758336104994"	"0.0980738666021074"	"0.17796179577869"	"0"	"0.618041045666791"
"GSM909769"	"0.0548558905222929"	"0.135486663308541"	"0.0584028995053292"	"0.118011396570034"	"0"	"0.633243150093803"
"GSM909770"	"0.0211490207434558"	"0.124475459601529"	"0.0674082861869914"	"0.145554576719963"	"0.0308918876153641"	"0.610520769132697"
"GSM909771"	"0.0113151563715085"	"0.120226144354334"	"0.0627205739855032"	"0.107140413332433"	"0.0463903853803767"	"0.652207326575845"
"GSM909772"	"0.0159093204356489"	"0.130327707859041"	"0.0780252694668335"	"0.226127958321445"	"0.00715305399099079"	"0.542456689926041"
"GSM909773"	"0.00645442525965781"	"0.156879464441637"	"0.0915827265636186"	"0.179422419507862"	"0"	"0.565660964227224"
"GSM909774"	"0.0723885523034997"	"0.279648704647717"	"0.0555379506356558"	"0.0594912061877788"	"0"	"0.532933586225348"
"GSM909775"	"0.0633856796499721"	"0.143218664171262"	"0.0563261419542308"	"0.171123064179129"	"0"	"0.565946450045406"
"GSM909776"	"0.0647374454365709"	"0.163208957978731"	"0.0631092924435526"	"0.198623665944171"	"0"	"0.510320638196974"
"GSM909777"	"0.00760437446090928"	"0.228603780277101"	"0.242027731705855"	"0.103661814821314"	"0"	"0.41810229873482"
"GSM909778"	"0.0177352965613316"	"0.0995867118785891"	"0.0466285703276225"	"0.277130801332757"	"0"	"0.558918619899699"
"GSM909779"	"0.0192143763502714"	"0.0756246534381497"	"0.0473808631023115"	"0.209216107296425"	"0"	"0.648563999812842"
"GSM909780"	"0.0392525228090833"	"0.0717137213727664"	"0.0715040702835867"	"0.446369132379449"	"0"	"0.371160553155115"
"GSM909781"	"0.12367817191626"	"0.0867204502247532"	"0.0800791394662205"	"0.237799395019655"	"0.0306724401970354"	"0.441050403176076"
"GSM909782"	"0.0233945147877053"	"0.0539675465086708"	"0.0161745807760341"	"0.342798070085891"	"0"	"0.563665287841699"
"GSM909783"	"0.0421771108607765"	"0.124835741784478"	"0.0501404821170489"	"0.274906746194575"	"0.0211587932317556"	"0.486781125811367"
"GSM909784"	"0.048229682186745"	"0.140492604806411"	"0.0448003353229214"	"0.215897057036454"	"0"	"0.550580320647469"
"GSM909785"	"0.0771920890645585"	"0.204022997174522"	"0.0262556509408656"	"0.283801962137782"	"0"	"0.408727300682272"
"GSM909786"	"0.0111985236304604"	"0.0790184521835899"	"0.0389553099649537"	"0.301727422813464"	"0.0118944208916807"	"0.557205870515852"
"GSM909787"	"0.0511790676055131"	"0.0704963384204841"	"0.0615682849062109"	"0.0728240767597503"	"0.0234168482795759"	"0.720515384028466"
"GSM909788"	"0.0186500044444336"	"0.0779698836477559"	"0.0606566552290136"	"0.295999385386666"	"0.00877010554548497"	"0.537953965746646"
"GSM909789"	"0.0102616773175112"	"0.292101300961013"	"0.0734815641131583"	"0.15150847408395"	"0.0108795025319664"	"0.461767480992402"
"GSM909790"	"0.00671895131466756"	"0.113581624737984"	"0.0871646837548571"	"0.103293813115789"	"0"	"0.689240927076703"
"GSM909791"	"0.029697364563519"	"0.14531538560391"	"0.0723737492257321"	"0.117133281000726"	"0.038830845750696"	"0.596649373855416"
"GSM909792"	"0.035330704776103"	"0.195606218799951"	"0.127018077393892"	"0.0400108542186173"	"0.0361329063172771"	"0.56590123849416"
"GSM909793"	"0.012744777417408"	"0.248256064347224"	"0.109075907509854"	"0.145411267106898"	"0.0401778747301508"	"0.444334108888465"
"GSM909794"	"0"	"0.0763682613306572"	"0.0795561210345816"	"0.269698516110364"	"0"	"0.574377101524397"
"GSM909795"	"0.0629511868199139"	"0.131056085993089"	"0.0709252236083672"	"0.177652387967446"	"0"	"0.557415115611184"
"GSM909796"	"0.0673742432307935"	"0.0594674790823488"	"0.0628969958078018"	"0.129588146691048"	"0.044875007655369"	"0.635798127532639"
"GSM909797"	"0.0270627320387"	"0.067634924074222"	"0.0694864570034989"	"0.134245271092682"	"0"	"0.701570615790897"
"GSM909798"	"0.0344764564145641"	"0.129716155578612"	"0.106093190584496"	"0.154690185726743"	"0.0221430749610267"	"0.552880936734557"
"GSM909799"	"0.0186167822567665"	"0.0825568944869256"	"0.083145708951998"	"0.120776028205362"	"0.0187552418238384"	"0.676149344275109"
"GSM909800"	"0.169481572216027"	"0.135323048378357"	"0.0470599863481918"	"0.206734665075479"	"0"	"0.441400727981945"
"GSM909801"	"0.0117474904379866"	"0.0830156046875509"	"0.0522810098334849"	"0.268711769482465"	"0"	"0.584244125558512"
"GSM909802"	"0.00815542959509276"	"0.0739732095455015"	"0.0853471964331924"	"0.137935301922671"	"0"	"0.694588862503542"
"GSM909803"	"0.00958593018245168"	"0.100013839188732"	"0.120452976698462"	"0.182732932562535"	"0.00543146862756382"	"0.581782852740254"
"GSM909804"	"0.0171862265422062"	"0.0742131117390423"	"0.0687400521487288"	"0.213758389499372"	"0"	"0.626102220070651"
"GSM909805"	"0.0484279643631748"	"0.160602429493809"	"0.0827740947234451"	"0.208304574692894"	"0"	"0.499890936726677"
"GSM909806"	"0.0055799097655775"	"0.0592965678961446"	"0.0590243903253555"	"0.387375755205578"	"0.0166872316828318"	"0.472036145124513"
"GSM909807"	"0.0347417291204932"	"0.0553907382643852"	"0.100648418446425"	"0.0676150182254813"	"0"	"0.741604095943215"
"GSM909808"	"0.0182901549497758"	"0.054737899509968"	"0.0853227512932491"	"0.220208818214347"	"0.0266674279074693"	"0.59477294812519"
"GSM909809"	"0.0216339437144088"	"0.145526571872626"	"0.0869072407417668"	"0.168944828855889"	"0"	"0.576987414815309"
"GSM909810"	"0.023878648999598"	"0.0847897290713777"	"0.0736483781815575"	"0.114394774369227"	"0"	"0.70328846937824"
"GSM909811"	"0.0319456201496655"	"0.186439348973596"	"0.192370430443399"	"0.153200885685749"	"0"	"0.436043714747592"
"GSM909812"	"0.0213147707040544"	"0.0537793765482545"	"0.0680069242700311"	"0.399160353865333"	"0.00722266697010286"	"0.450515907642225"
"GSM909813"	"0.0397717482914505"	"0.10787082640132"	"0.136318146898819"	"0.265936116242421"	"0"	"0.450103162165989"
"GSM909814"	"0.0148866904329196"	"0.113955377501872"	"0.0779552932492764"	"0.159942933321493"	"0.0187454755559778"	"0.614514229938461"
"GSM909815"	"0.0166735057824827"	"0.0406012093532547"	"0.0275885218499629"	"0.334991564685446"	"0"	"0.580145198328854"
"GSM909816"	"0.0468424939298972"	"0.0338306393384803"	"0.0357262988649031"	"0.384579683908356"	"0"	"0.499020883958364"
"GSM909817"	"0.107140396060975"	"0.0309579253209441"	"0.0588205309011601"	"0.314261176316865"	"0.00286195427879436"	"0.485958017121261"
"GSM909818"	"0.0208103866130112"	"0.0262270255916933"	"0.0511136459639749"	"0.322963716352052"	"0.00705321797195239"	"0.571832007507316"
"GSM909819"	"0.0124701342182887"	"0.0971437675737078"	"0.108544061743818"	"0.194871599146172"	"0.00905895811880971"	"0.577911479199203"
"GSM909820"	"0.062732774349133"	"0.0504421182540565"	"0.0381336012498838"	"0.20158011032983"	"0"	"0.647111395817097"
"GSM909821"	"0.0413984498608642"	"0.293555821049692"	"0.0547545638993571"	"0.200697062376658"	"0.117985903778267"	"0.291608199035161"
"GSM909822"	"0.0234075695573727"	"0.0818014498571005"	"0.0382791407991845"	"0.254354427994135"	"0"	"0.602157411792208"
"GSM909823"	"0.0190245492040801"	"0.0593298761820652"	"0.0703398808289853"	"0.252658792606015"	"0"	"0.598646901178854"
"GSM909824"	"0.0255503598115919"	"0.049856153291879"	"0.0296035085099367"	"0.354344267394821"	"0.0134055246471539"	"0.527240186344618"
"GSM909825"	"0.0142099501300916"	"0.098538603953335"	"0.0697029258517473"	"0.230813945026456"	"0"	"0.58673457503837"
"GSM909826"	"0.0055370655048696"	"0.063420531936929"	"0.0551691740464005"	"0.368459249288343"	"0"	"0.507413979223458"
"GSM909827"	"0.0340189150965803"	"0.0965160021412371"	"0.0969386055845167"	"0.229427558889069"	"0.00463659537002327"	"0.538462322918574"
"GSM909828"	"0.0101594268133612"	"0.056781541220814"	"0.069731670081642"	"0.255345568467741"	"0"	"0.607981793416442"
"GSM909829"	"0.0468276038129756"	"0.0839845155372585"	"0.0606328466327898"	"0.236912240172216"	"0"	"0.57164279384476"
"GSM909830"	"0.0538978631702613"	"0.0929508804895303"	"0.0935241297169312"	"0.244823070401372"	"0"	"0.514804056221905"
"GSM909831"	"0.0518110459263812"	"0.0411833046109949"	"0.0442268334316582"	"0.327962212880152"	"0"	"0.534816603150813"
"GSM909832"	"0.0203207380717646"	"0.209395516361157"	"0.114120434925737"	"0.250613112678498"	"0.0350708973349586"	"0.370479300627885"
"GSM909833"	"0.0225530049673918"	"0.0502309993055614"	"0.0737477804357945"	"0.272392986948354"	"0"	"0.581075228342898"
"GSM909834"	"0.0405674237446521"	"0.0828402080104698"	"0.058134527855695"	"0.0641402402057171"	"0"	"0.754317600183466"
"GSM909835"	"0.025029230181955"	"0.05202227580543"	"0.0359407063241676"	"0.375510427634716"	"0"	"0.511497360053731"
"GSM909836"	"0.0393131652354149"	"0.0640862329353534"	"0.0820632851672536"	"0.322528016227701"	"0"	"0.492009300434277"
"GSM909837"	"0.0468221373561769"	"0.0906164103767773"	"0.105542033172583"	"0.239077949586499"	"0"	"0.517941469507964"
"GSM909838"	"0.083498217546237"	"0.216160875419388"	"0.0829734037746076"	"0.16760722828351"	"0"	"0.449760274976258"
"GSM909839"	"0.0140066268792469"	"0.0486047537578435"	"0.0667403215266954"	"0.281487543567857"	"0"	"0.589160754268357"
"GSM909840"	"0.0459787997023861"	"0.102086611290022"	"0.0716138880675423"	"0.2997826831775"	"0"	"0.480538017762549"
"GSM909841"	"0.061805406807522"	"0.06626901982493"	"0.0612377556946544"	"0.311045860988679"	"0"	"0.499641956684215"
"GSM909842"	"0.0444052135301999"	"0.0914824317294272"	"0.124849160634167"	"0.177114026903887"	"0"	"0.562149167202319"
"GSM909843"	"0.0529344460670306"	"0.0995536528716766"	"0.0970681341886086"	"0.0918540390385153"	"0.000621597461404812"	"0.657968130372764"
"GSM909844"	"0.0644401441148069"	"0.0578208871409578"	"0.0984852713676546"	"0.229248180478502"	"0"	"0.550005516898079"
"GSM909845"	"0.0135972128635156"	"0.118263371287716"	"0.0615835978422654"	"0.062197988207089"	"0"	"0.744357829799414"
"GSM909846"	"0.0499907477212027"	"0.0902099168555187"	"0.0653610989401815"	"0.146207692482674"	"0.00923431948753647"	"0.638996224512887"
"GSM909847"	"0.0106777175909418"	"0.067343940544975"	"0.0740955474566933"	"0.215894402248667"	"0"	"0.631988392158723"
"GSM909848"	"0.031939979642409"	"0.0827518476746522"	"0.0953623197699123"	"0.345085189657129"	"0.0159932418312786"	"0.428867421424619"
"GSM909849"	"0.0292956517196643"	"0.12609622088099"	"0.0987482570262694"	"0.227387155872048"	"0"	"0.518472714501028"
"GSM909850"	"0.0490321496460789"	"0.144580063910244"	"0.0716378326259207"	"0.315234406384184"	"0"	"0.419515547433572"
"GSM909851"	"0.00653769256264216"	"0.0196737119739939"	"0.0240184177512514"	"0.396642967788781"	"0"	"0.553127209923332"
"GSM909852"	"0.0464785283872341"	"0.104334454500117"	"0.0688902616419194"	"0.195446584283697"	"0.0115505299112756"	"0.573299641275756"
"GSM909853"	"0.0254639197179249"	"0.21283575053071"	"0.0997266442263608"	"0.225278718843558"	"0.0182095262539478"	"0.418485440427499"
"GSM909854"	"0.0408334758842794"	"0.174550859153256"	"0.0262254986198677"	"0.2723411580551"	"0"	"0.486049008287497"
"GSM909855"	"0.0523724914255066"	"0.121067726925204"	"0.0420863165058909"	"0.293145092954028"	"0.0127920132874533"	"0.478536358901917"
"GSM909856"	"0.0679108999193006"	"0.0641028647364089"	"0.0652217847359964"	"0.213121617342527"	"0"	"0.589642833265767"
"GSM909857"	"0.0488482943820404"	"0.164988197453982"	"0.0886992356457132"	"0.31334868120611"	"0.0316468068990207"	"0.352468784413135"
"GSM909858"	"0.0468448944542311"	"0.0817190003855346"	"0.058921580719547"	"0.18720270307588"	"0"	"0.625311821364807"
"GSM909859"	"0.0417050992705754"	"0.0899871178582944"	"0.0847835501896222"	"0.219587519323147"	"0"	"0.563936713358361"
"GSM909860"	"0.0858956704264539"	"0.0825113077791529"	"0.0926609791798844"	"0.116442813135813"	"0"	"0.622489229478695"
"GSM909861"	"0.059120810358879"	"0.0796098105145609"	"0.0986435936594389"	"0.117513798212506"	"0"	"0.645111987254615"
"GSM909862"	"0.0129614064128638"	"0.0993191309741736"	"0.090997616823955"	"0.101949628982739"	"0.0384255985497184"	"0.65634661825655"
"GSM909863"	"0.0507064936780824"	"0.2215713584341"	"0.0258915591782001"	"0.137419128620928"	"0.0189523619918807"	"0.545459098096808"
"GSM909864"	"0.00874469928340275"	"0.153954148654791"	"0.0743025881515483"	"0.213826214132948"	"0.0176292976486652"	"0.531543052128645"
"GSM909865"	"0.013672849082401"	"0.227699455665479"	"0.0487835916392801"	"0"	"0"	"0.70984410361284"
"GSM909866"	"0.00171567795983631"	"0.178203094642322"	"0.102968309449527"	"0.141066897367883"	"0.027815030088104"	"0.548230990492328"
"GSM909867"	"0.0632827039901265"	"0.0520481311950634"	"0.0728900358940451"	"0.0687108713438878"	"0"	"0.743068257576877"
"GSM909868"	"0.095179862176913"	"0.0897744475244637"	"0.104361586835187"	"0.0885150738590778"	"0.0124994621634946"	"0.609669567440864"
"GSM909869"	"0"	"0.136900979244363"	"0.134402983197844"	"0.167124905945171"	"0.0289663366263106"	"0.532604794986312"
"GSM909870"	"0.0107379632832454"	"0.0691357323128891"	"0.0698230189452086"	"0.383151484428681"	"0.00494413248292213"	"0.462207668547054"
"GSM909871"	"0.0744707393238124"	"0.098645567221276"	"0.0948277282070296"	"0.265924378853583"	"0"	"0.466131586394299"
"GSM909872"	"0.0392810157448571"	"0.0443031756552776"	"0.0820891844935004"	"0.110929587339405"	"0.0271505653456943"	"0.696246471421266"
"GSM909873"	"0.0114431466963986"	"0.0737237576880968"	"0.110075370803228"	"0.220235681924757"	"0"	"0.58452204288752"
"GSM909874"	"0.00947482471379858"	"0.0324650825734179"	"0.0486372741317379"	"0.305876542892607"	"0"	"0.603546275688438"
"GSM909875"	"0.0289896287124098"	"0.0847549294220979"	"0.098636295996053"	"0.298212077630318"	"0"	"0.489407068239121"
"GSM909876"	"0.173088719638511"	"0.0595459581144971"	"0.0320734353674464"	"0.290688047158658"	"0.0222246787484006"	"0.422379160972487"
"GSM909877"	"0.101541473887076"	"0.0991980638302078"	"0.0181906582584119"	"0.343943126077662"	"0.00738809564086118"	"0.429738582305781"
"GSM909878"	"0.068665955423652"	"0.0804290166965687"	"0.0378694946439861"	"0.427852029905126"	"0.0625248696693965"	"0.32265863366127"
"GSM909879"	"0.0240786581222247"	"0.200591430890667"	"0.040854483768606"	"0.201310932729598"	"0"	"0.533164494488904"
"GSM909880"	"0.054825967742877"	"0.208244966283346"	"0.0884143710539355"	"0.119000013427835"	"0.0269244436799167"	"0.502590237812091"
"GSM909881"	"0.0330818843370625"	"0.160312015980217"	"0.0907918604151026"	"0.134881943458775"	"0"	"0.580932295808843"
"GSM909882"	"0.0229106012924173"	"0.0936783845933444"	"0.0871241603230204"	"0.231996775618571"	"0"	"0.564290078172647"
"GSM909883"	"0.0230096342505422"	"0.032269700043887"	"0.043373729127278"	"0.438283171227576"	"0.036315754967281"	"0.426748010383436"
"GSM909884"	"0.00555465419603302"	"0.280384050721457"	"0.206031551366492"	"0.149535881509433"	"0"	"0.358493862206585"
"GSM909885"	"0.0756741804758096"	"0.155295862599909"	"0.112868749681069"	"0.187325898519789"	"0.0137281712013389"	"0.455107137522085"
"GSM909886"	"0.00705558012629019"	"0.160122157656002"	"0.0879548587081097"	"0.114520663707756"	"0"	"0.630346739801843"
