GeneSymbol	B_cells	T_cells	NK_cells 	Monocytes	Eosinophils	Neutrophils
AC079767.4	9.51191576653842e-13	6.94062083944766e-16	0.269924869045546	0.00415713402641891	1	0.500889443184407
AC079807.4	0.269873145582954	1	0.135444746805034	0.0239842609133221	0.000110922360229308	3.16369974191487e-17
AC083843.1	0.00904967138022934	1.25218748168419e-19	0.00640008903039405	8.46209358407588e-06	1	0.0537254186355048
AC083949.1	1	6.5092934663763e-20	0.38500762350971	1	0.00948792735689702	1.59669710813956e-21
AC084219.3	0.159979773070498	0.0158287238504731	0.00369709218139531	0.245542577571561	1	2.83036968723772e-07
AC087501.1	0.223487942767143	1	0.00725246081764943	0.712040828683349	1	8.62548235864453e-07
AC090627.1	1	0.000226462472640269	0.00286790497800822	1	1	0.00091735257938314
AC091133.1	0.51459588004171	8.00749051307035e-33	0.0449419094860345	1	0.671642925163615	1.13214567324883e-14
AC091633.3	1	1.0467396361618e-10	0.0882327239599102	0.0596946688366712	0.174707839061667	7.71868086478537e-07
AC092192.1	0.218352563572773	1	0.0205879327289392	1	0.454753637961295	1.32410891893613e-26
AC092620.2	1	9.7085640213451e-08	1	1	0.795586488710232	1.59471493994565e-74
AC092660.1	1	1	7.87284264835523e-05	0.002273195301465	1	2.33414377331166e-30
AC092667.2	0.935712403543104	0.0482134830404218	0.0049474464307739	1	1	2.33419160434947e-06
AC100830.4	0.643594240510149	2.44871873263862e-14	0.166706898527747	8.96530301132214e-07	1	2.91852368470577e-05
AC104667.3	0.903614312203672	1	0.0655694934106001	0.628843197580547	1	1.35936718857397e-07
AC106801.1	0.532699136743046	1	0.0158308461915353	0.000630632537133245	0.0377144107410165	1.49238310782315e-33
AC108056.1	1	0.69536401983188	0.0692035824371868	1	1	1.08552391516491e-10
AC112198.1	0.232149617737628	0.704403791602841	0.000370184551373153	0.15233209327454	1	0.000405332858994921
AC114730.11	0.0627241484341818	0.267777360991043	0.0885045013942347	1	0.00382199956498562	2.09243087241262e-05
AC114752.3	1	0.758575063496777	0.163600089698563	1.73888102149814e-05	0.000400947158946944	4.05193365131829e-07
AC124997.1	1	1	0.0454252526597787	0.117866975606371	0.978597651296237	7.11732331592726e-07
AC136289.1	0.828616024806569	1	0.000158216649773046	0.0624241431935175	1	6.40746706058787e-06
AC139100.3	1	0.652910406352614	0.126464086028857	1	0.169051078874552	4.01102842183421e-07
AC141928.1	0.0207899281426444	1	0.0772820515269257	0.0106714379525642	0.281566637256205	7.23287957473902e-19
AC144652.1	0.00532086009419717	5.98408191225138e-14	0.00928442327007456	3.81407161738825e-09	0.133496291817558	2.42404223174166e-15
AC145343.2	0.523422164973875	1	0.0154137000413523	3.1161065316696e-06	0.157664361120545	2.33292099265472e-07
ACAA1	1	0.240850217135687	0.35498407854295	4.5037745110324e-50	0.0236112992473296	4.75413869415448e-101
ACAA2	3.00222382146969e-05	1.91391707541766e-07	2.51947602308817e-09	9.16880985526197e-33	0.193630382200811	0.293596408277713
ACACA	1.53045050567468e-05	0.214151401970369	0.00677616660162565	4.09808932403939e-35	0.0248497598175621	1
ACACB	0.0689121564101049	1	0.000969665538286184	0.0143801216838171	0.0334235262949982	7.48900136172603e-28
ACAD10	0.580541871659111	0.000190042284808232	6.54759306080355e-05	1.07298495923472e-36	1	0.000120990806444094
ACAD8	0.218864157908205	1	0.00304050465995581	3.2491744081201e-45	1	0.0349382329963574
ACAD9	1.98460393666272e-07	4.66624103429243e-09	1.86144109100184e-11	6.48839868479176e-51	0.00646715573552803	0.000680495043893306
ACADL	0.489725933604068	0.243138812738496	0.138519546729444	0.000935384324217885	0.926810696478548	0.0696933569415159
ACADM	5.7655181831516e-11	1.92652922794591e-29	0.115444074384566	0.0035631363683952	4.49503736769881e-05	2.16903204659747e-14
ACADS	0.248038969637917	0.492997959595976	1.75322074900599e-07	3.75993780217147e-22	1	0.000240562907174881
ACADSB	1	9.9480563371963e-43	0.0666471579520775	0.889616787688696	0.567641848930655	1.14250973211147e-05
ACADVL	0.189570607997043	1	0.0350628493077005	9.53325269909727e-51	1	1
ACAN	1	0.296404892594605	2.52890612414415e-05	0.0249252605002845	0.222470307948115	5.9614832367457e-27
ACAP1	1	1	1	5.12145058614413e-36	1	0.405258489372696
ACAP2	1	0.000136116048398572	0.0334071577536846	1	1.06701193860114e-06	9.90595020189308e-122
ACAP3	0.00175053656308502	1	4.3587166654374e-06	1.21218673344937e-27	1	1
ACAT1	2.64523505547334e-20	4.30479597963722e-08	0.0327525762152919	7.6229871333502e-33	3.32519805762955e-07	4.39808696475852e-09
ACAT2	4.78386429605543e-12	1.1718976487945e-15	0.0108649519188568	8.84458422711468e-30	1.76788335116286e-06	0.000289956337000407
ACBD3	0.0282249865078983	1.2735396704206e-32	0.1953607411189	0.223732429278235	7.91342034922675e-08	8.92375664288091e-75
ACBD4	0.0906359305478582	1	0.000731823272430853	7.53873314322215e-26	1	1.78574494410648e-06
ACBD5	1	8.41784436539076e-28	0.00147596137563538	0.00383661828309653	1.6164306598702e-07	1.37556897890446e-44
ACBD6	0.00492083148290113	9.70191749049914e-42	0.0398644715343599	1.85910773295223e-05	1	0.00662634668868179
ACCS	1	3.30151202114468e-21	0.132046555677564	0.0680217181401021	1	1
ACD	0.0580654912209698	3.57054964557028e-26	0.000892593196831739	6.39904057766689e-19	1	3.72444803340791e-07
ACE	1	1	0.0432760701427709	0.292725698196344	1	4.23004660370958e-11
ACE2	0.181103548605645	1	0.439856610480533	0.0545833713999001	0.641301996401464	4.78351302290904e-17
ACER1	0.716314028679407	0.0768931869699344	1	0.687274320897681	1	8.64731056978566e-15
ACER3	1	0.597876249082978	1	2.2951303995872e-10	6.05820804966065e-07	1.93503452321472e-27
ACHE	0.1988797605498	1	0.487688155254327	6.16647083862549e-05	0.992570860262995	0.000296139056263181
ACIN1	1	1	0.0565921104952444	2.13619052104479e-39	1	0.156138724545709
ACKR1	0.000243457721908535	1	1	0.000116671100708833	1	1
ACKR2	0.344428635444254	0.149067555127458	0.000925936860064711	0.0142833009193081	0.179845399565955	5.79009455275767e-09
ACKR3	1	2.76769558710892e-15	0.0294750901188166	0.106103657399631	1	1
ACKR4	0.389901183971186	0.829450119204239	0.830772705502296	0.668310068912999	1	4.62069123856524e-17
ACLY	0.00278624124266609	7.29135370129415e-24	0.0176963679722113	7.98922455646318e-43	5.50272628583492e-13	1.76324202422017e-40
ACMSD	0.749955553569084	0.861460933768989	0.259223623288095	0.776870682237387	0.606823689147727	1.19186837994545e-15
ACN9	0.0196539321381629	1	1	5.98637208145049e-05	0.909257006746886	1.11344141369222e-44
ACO1	1.85292048585112e-14	0.000419332162046489	5.35904201100626e-05	4.75083545582501e-41	0.000568176624508074	1
ACO2	3.90481277984171e-09	0.00102706777612921	0.000527387359640629	1.18372406321772e-49	1	1
ACOT11	0.180800117656389	0.00420748430800655	0.0347546040627012	0.28222992984111	1	2.68325673174913e-16
ACOT12	0.963108317768696	0.188990721712003	0.112838495126647	0.126494601668657	0.165579265367426	9.78656348691691e-17
ACOT13	0.000141934689187067	1	5.33383173368652e-06	7.59500595792275e-16	1.18375111728729e-07	2.93127603847484e-24
ACOT4	0.345623953410003	4.01520638864732e-06	1.38652222244914e-09	0.0177530292844893	1	1
ACOT6	1	1	0.0146700410503689	0.434677850558156	1	0.000541977336848856
ACOT7	4.34094118483955e-09	0.503904093604531	7.53448727451098e-07	1.29889953955505e-05	0.00645445338785078	9.83591083382244e-07
ACOT8	0.0311056387456656	1	0.133922816125664	2.96824463897325e-64	1	8.56397262579588e-10
ACOT9	0.478113530052083	0.844740921844311	0.609848114661063	4.67069592916654e-30	0.169586322437292	1.95647156124653e-64
ACOX1	1	1	1	0.0672831436787515	0.821661959174579	3.74273525444523e-121
ACOX2	1	1	0.740345673553956	2.69650009140225e-34	0.0281263213146487	0.000101559496205289
ACOX3	0.000200059780509971	4.16377758540115e-10	1.55676697641759e-05	5.26857921612378e-24	1.22165956229437e-17	1.36372111852411e-23
ACOXL	1.65315277470576e-07	1	0.0422192985022446	0.516829288936284	0.136904883018171	5.52526476355549e-38
ACP1	3.53377050487609e-05	4.84337674279647e-38	0.000177860803003626	9.65396705296265e-10	0.973791228033583	0.0368795866903006
ACP2	5.94917349899161e-06	0.305355832938889	5.74706916996955e-06	4.72481943440629e-57	0.935511463369854	6.75783628309203e-05
ACP5	2.0639058017836e-09	1.91722300085432e-20	0.0613042248563028	1.58872862633278e-11	1	1
ACP6	0.217788622061616	1	1	5.6754678717003e-28	5.21573008139863e-10	5.04273853251133e-28
ACPP	1	0.840277788039587	0.662051218978668	9.08998070113442e-08	1.0076745391984e-14	1.25458164978303e-35
ACPT	0.0196804801697862	1	0.0649136107807325	9.43333665051719e-12	1	1.38594418745941e-37
