GeneSymbol	B_cells	T_cells	NK_cells 	Monocytes	Eosinophils	Neutrophils
ABT1	4.94767744329333e-09	0.0246964560692956	1.71074836859966e-05	7.61875744472802e-44	1	0.82858157219052
ABTB1	1	1	1	7.91301908785908e-25	1	1.30972028028412e-15
ABTB2	0.378290664915536	0.517644186059007	1.66598585217711e-09	8.64210997119906e-14	2.75097785939923e-28	4.14178436787265e-29
AC000111.3	1	1	0.00143163000146793	1	0.474773152065942	9.82811667859122e-08
AC002059.10	0.0260756988075179	1	0.000167772952623066	0.00949324227163755	0.659207867604579	9.80418568500296e-24
AC002064.5	1	0.00141378003303524	0.0501023857896052	0.523310148285498	0.365824650941891	1.8095513581117e-12
AC003973.4	0.534748007992408	0.0732917679857835	0.0693427436616396	0.202531055493344	0.371630018543632	2.05683665726565e-13
AC003989.4	1	4.01789631274057e-07	0.0221678255505201	1	0.122218627333121	2.60602512746611e-05
AC004692.5	0.015182119406713	5.32887865209558e-39	0.526420181385486	1.32626136840421e-06	1	0.000414105499269997
AC004941.5	0.680617729402102	0.000958676296438219	0.27142472808546	0.000190451319005648	1	7.78387094616572e-98
AC005162.4	0.547090872880682	1	0.440133174389763	0.0187226926432459	0.0340889726414732	5.81476116887142e-09
AC005224.2	0.00576678174203238	3.02171383017175e-21	0.0982611335675605	0.00164524869368823	1	4.94680818314221e-05
AC005256.1	0.193522763849807	1	0.0268357965624719	0.874978431645559	0.18533960021476	4.67627053079695e-08
AC005306.3	1	1.09467540999219e-11	4.70140239802144e-05	6.4622392662865e-07	1	2.05095261388117e-11
AC005498.3	0.0570752041678041	0.575891677600338	0.00375289303423764	0.504546456459985	1	1.0547406395595e-14
AC005523.2	1	0.000226024635458021	0.133734558011475	0.0786296060100644	0.064263480865276	1.07172087007568e-22
AC005523.3	0.483039313943785	1	0.00443142181676013	0.0602863401114445	0.410555633516359	1.05331542408792e-06
AC005537.2	1	1	0.00343022157833671	0.094639367316218	0.939609930805203	8.20905597084926e-08
AC005592.3	0.239293319282492	0.269886766012389	0.00126165325721582	0.00507255250158259	0.000166284569046892	7.37494725610823e-17
AC005606.14	0.340079567060767	0.00077037759320025	0.0749384051202377	1	0.455815719433959	2.72565954412047e-11
AC005785.2	0.00127971702598734	0.0739939250465649	0.000148539095603496	2.91046506810928e-06	0.678066430999245	1.78961764116853e-22
AC005838.2	0.861632614845396	0.0007741585347854	0.0707749598575233	1	1	7.64901069530829e-08
AC006026.13	0.0462987094929406	1.00928872261991e-07	0.000211478411117302	0.0646650111833348	0.382588395390413	0.000100058070380502
AC006129.2	0.0398432731318889	2.24877731131468e-32	1	1	1	1
AC006538.1	0.0566744648596059	0.550286427249116	0.0015445400459626	0.640510109309823	0.268385315038225	5.79796674468651e-19
AC007292.3	0.188507678468232	0.0663369678030913	5.9893119151533e-08	2.55311965800846e-13	1	1.27747940145601e-14
AC007349.5	0.438451270766743	0.0166278247154647	0.0256302475149072	0.200237318829365	0.290645316866481	5.01752250110048e-07
AC007362.3	0.176122160615352	0.617403943161838	0.006328483150425	0.000909096789716023	0.0943962180087553	4.13044647120115e-13
AC007365.3	0.69489828133672	1	7.23576278492715e-06	5.65686361442218e-15	0.775216846200856	8.08361039299852e-28
AC007389.3	0.103699118928758	0.555546045572402	0.000244515642858502	1.2500788995026e-07	0.157301546225311	4.11818555279434e-11
AC007401.2	1	6.61131260373293e-14	0.770722298362587	0.00070647134777895	0.171408694171524	3.37867169021507e-45
AC007680.2	1	1	1	0.332890688080592	1	3.04313356359706e-22
AC007787.2	0.0892834844341989	0.10148215472328	0.0678949117403264	9.72861829755814e-06	0.0034214705116114	3.18759051582794e-12
AC008088.4	0.0163636342149705	0.30191918140974	2.55510682872366e-06	2.32848819302641e-08	0.10772988843071	7.28617553584265e-15
AC008746.12	0.000731111700544232	1.22378431489991e-05	0.00359583812105297	1.38454154665683e-07	1	0.000110338623923646
AC008753.4	1	1	0.000197793826521374	0.000218796911850547	1	4.49082586811247e-22
AC009120.6	0.761823435266604	1.97060955552577e-33	0.000579876484579568	8.28615666561588e-05	0.855880389269461	2.76918946518841e-27
AC009133.15	0.00924407531617198	0.00308677142624728	0.0024879762036748	1.37197383444902e-06	0.0446378744942784	8.70186034525632e-19
AC009502.4	0.0112030864561911	1	0.0964847600227444	0.00204424448104106	0.000296257980960605	1.42906550638028e-61
AC010145.4	1	1	0.0846667772712565	0.962613354581653	0.129923462939569	4.84700800237702e-10
AC010524.4	0.00407303203913179	0.528694020751106	4.00241274427412e-06	9.00385820384695e-10	1	8.9930522543801e-25
AC012065.7	0.0123800102672744	1.60090467681708e-11	0.00237046565636133	0.847019704718059	0.789465756958245	4.92291557981771e-10
AC012360.6	0.807893678607299	0.00780239669728462	0.0119759579138495	0.553189691909827	0.00495131179635402	1.05211331699913e-21
AC012499.1	0.786363895323327	1	1.07880061530835e-06	0.39199909529378	0.265247647972048	1.69087715369479e-10
AC012531.25	0.872802427079779	0.851824501809232	0.11348498783498	0.611261260122827	0.466065551141914	4.58584029868102e-23
AC013463.2	0.36387422590749	0.0187324070242417	0.0452563314945815	0.621276527060316	1	2.64021740416654e-18
AC013733.4	0.309724036851158	1	0.293798947767135	0.0718019382613899	1	2.20655251047433e-07
AC016831.7	0.257038194168409	1	0.645321663867485	0.00909439397776384	1	1.86050679339795e-20
AC016999.2	0.124462473881229	1	3.94835847731562e-06	5.40566650774478e-07	0.508307560548253	1.02834025055583e-10
AC017002.2	0.0714816693478284	0.0462728714788467	1	0.00124405779016848	0.899513191023818	8.36730716455578e-36
AC017104.6	0.000132947175834717	1	0.00920005520213265	0.00332687377048492	1	0.0183034233896771
AC018755.16	0.000598502010876828	1	8.97654088512952e-06	2.63385097979879e-29	1	0.00147157087734771
AC018755.17	1	0.399117175718389	0.383568046032532	1	0.261126105379628	1.05171506347378e-08
AC018766.6	1	1	0.21444017228779	1	0.0100640302552623	5.82651100087721e-17
AC018816.3	0.0577957596248757	2.60116584584226e-08	0.207185928821986	0.000150291573480899	0.314230402867484	7.28067471403221e-16
AC024560.2	0.216086166553821	0.71344040113997	0.0160648342216276	0.00472308649630561	0.0205115883948828	2.66146912725077e-11
AC025442.3	0.329459301792513	0.00551608696756024	0.00501933474742667	1.66327311681054e-06	1	7.68304287087689e-07
AC064852.4	0.859175013050828	0.63253247831578	0.0110614968424072	0.420777586038168	0.813907226326836	4.21630360381514e-16
AC067956.1	1	0.014305965317722	0.663723367932281	1	0.207930886793257	2.65038726961295e-11
AC068039.4	0.00175196656661011	2.66106175485093e-15	0.326957837422516	0.605324398141259	0.0126026723559293	2.23680462635699e-15
AC068138.1	0.374131789176947	1	7.14492902255085e-07	6.80808997354407e-08	0.151821889522449	1.1071298151836e-42
AC068831.3	0.284709499873987	0.133144277584873	0.0469213590073916	0.0186910310897344	0.859695828658242	6.17242694924635e-11
AC073283.7	3.81594204695333e-05	2.08737965668895e-13	1	1.42794782197184e-14	1	3.48245204474295e-06
AC073321.4	0.0895185544350728	2.56230063424239e-07	0.353612052216278	0.000532102574861525	0.413966527811409	7.77018357681119e-28
AC074212.6	0.00263311114852116	1	0.0467424923814109	0.000228917354785404	0.392941244423938	1.64073813090709e-13
AC079305.10	0.070332616246548	0.147333499863586	0.00032342714239169	0.014091327370871	7.10122861916217e-05	3.47113226157425e-19
AC079741.2	0.0610666660560184	0.221510404239334	2.47592348830759e-06	1	0.306747263403937	4.72249370811947e-28
AC079767.4	2.54324600730813e-14	1.59485242655699e-16	0.192580892484585	0.0022650669303956	1	0.452384933262556
AC079807.4	0.119489435227401	1	0.0859828646653801	0.0148213982702414	1.07977065510682e-05	1.13501654559855e-17
AC083843.1	0.00199506493508265	2.51593984428904e-20	0.00223611515141821	3.33560059264243e-06	0.876672302053698	0.0461460534112394
AC083949.1	1	1.29374274205881e-20	0.290404734352694	0.922720733916253	0.00165660832770389	4.5943291068195e-22
AC084219.3	0.0613988406367541	0.00680806898837711	0.00114848021723603	0.185185932897656	0.74377422656201	1.84683092499049e-07
AC087501.1	0.0937710204563499	1	0.00261028305761993	0.597581621819034	0.994504891176173	5.79984523778449e-07
AC090627.1	1	8.40488982964601e-05	0.000846399478847865	1	1	0.000724562388259951
AC091133.1	0.2765106284999	8.47155888498923e-34	0.0232793072595174	1	0.322872447515735	4.70842943120708e-15
AC091633.3	1	2.89055785003352e-11	0.0518558244210472	0.0396705601121466	0.0554337364208133	5.16943101279068e-07
AC092192.1	0.0908600762112334	1	0.00917163643666945	1	0.190406445007631	3.06339676004157e-27
AC092620.2	1	3.03429052396507e-08	1	1	0.407106621168233	1.12672078416848e-75
AC092660.1	1	0.723832810514168	1.08521982476751e-05	0.00119218097615969	0.914331445181997	4.7372717080142e-31
AC092667.2	0.621749840547465	0.0221374584101092	0.00163102378523643	1	1	1.60898074708495e-06
AC100830.4	0.37254156058403	5.95133072725793e-15	0.109762501002476	3.23462998972338e-07	0.729488812574232	2.13710598330083e-05
AC104667.3	0.591657692576119	1	0.0364894003736385	0.520410941761302	0.644812467233006	8.68538647938558e-08
AC106801.1	0.290397984991052	1	0.0066773931707912	0.000306536046449528	0.00847115649246384	2.74424822689993e-34
AC108056.1	1	0.411438429282192	0.0388952575314246	0.994267197179674	0.882618512570046	5.74768746768913e-11
AC112198.1	0.0983701174029312	0.417514030065681	7.05496025637036e-05	0.1099844044492	0.762430103184928	0.00031434588011825
AC114730.11	0.0196065463288375	0.14036207917845	0.0520484180084077	1	0.000584727987014424	1.52079286543072e-05
AC114752.3	1	0.455332743784553	0.10741473448784	7.07517002097442e-06	4.51955397956135e-05	2.66785823137826e-07
AC124997.1	1	1	0.0235779191824481	0.0832063013666401	0.545628632729197	4.75616650680136e-07
AC136289.1	0.525217435072499	1	2.51626941500056e-05	0.0416372350167244	1	4.5306843962905e-06
AC139100.3	0.764043772508046	0.382309118104417	0.0793241214653482	1	0.0532095199080557	2.63944377793293e-07
AC141928.1	0.00527162159445896	1	0.0443207479987481	0.00622447161296875	0.101223563659181	2.37978605264445e-19
AC144652.1	0.00107447987761134	1.46983752903556e-14	0.00351954886280499	1.15963276512973e-09	0.0395403008874539	9.66482596576195e-16
AC145343.2	0.283090297676011	0.719020300098543	0.00647510640850529	1.17823506263268e-06	0.0485843584279566	1.51340910204634e-07
ACAA1	1	0.124801675662874	0.264545511869135	1.45792931527763e-51	0.00483674548423709	1.64874539797276e-102
ACAA2	3.32039993184941e-06	6.07009119093441e-08	5.18903858830443e-11	9.49271378226615e-34	0.0627885627934439	0.261193018031408
ACACA	1.57391515868737e-06	0.109859520872262	0.00240015136586771	3.74136346969562e-36	0.00514552403703295	1
ACACB	0.0219944145460554	1	0.000226352311061494	0.00856764396049913	0.00731443505481396	1.6544623650195e-28
ACAD10	0.324813914431853	7.02072629169177e-05	8.6519168539733e-06	8.96342549644707e-38	1	9.14848055744907e-05
ACAD8	0.0911780915885953	1	0.000908009403645081	1.52143285607656e-46	0.617421498240951	0.029720489033752
ACAD9	1.32520770834186e-08	1.3775700268867e-09	1.65041186549228e-13	1.95655707280952e-52	0.00106507668130789	0.000533146105504217
ACADL	0.259220415878308	0.126133522156743	0.0883058112491332	0.000464171782408007	0.506311269422361	0.0601863527205398
ACADM	1.93027046076421e-12	2.50880278125489e-30	0.0713668817264456	0.0019205230982179	3.98751640884295e-06	9.15991598528463e-15
ACADS	0.10722201776867	0.277176179084784	7.7075324546465e-09	6.17077762591429e-23	1	0.00018464077950375
ACADSB	1	3.78076673540178e-44	0.0372245382327581	0.764154323149269	0.256415265123051	8.19779091089727e-06
ACADVL	0.0760558504861839	1	0.0173136480095701	2.93195395871567e-52	1	1
ACAN	0.698513660010644	0.156873538398835	2.81677283372694e-06	0.0154454892936189	0.0750368565806064	1.36160222068549e-27
ACAP1	1	1	1	4.46042752503709e-37	1	0.363881139107028
ACAP2	1	4.98075995155986e-05	0.0163587855377544	1	6.14233670173151e-08	1.59190518137095e-123
ACAP3	0.000305161649764302	1	3.41370744150627e-07	1.56792197662973e-28	1	1
ACAT1	2.45528629023385e-22	1.32632642697481e-08	0.015971949127965	7.86060044736596e-34	1.67219611394993e-08	2.56918956842278e-09
ACAT2	1.39174994528512e-13	2.71774185742138e-16	0.00425366254297242	1.04803524021133e-30	1.07354726704187e-07	0.000223462540207794
ACBD3	0.00752003895514792	1.3667541879739e-33	0.132011716684039	0.167269823597997	3.32542716130055e-09	6.28845653984589e-76
ACBD4	0.0305328613875144	1	0.000160659793910703	1.057267723665e-26	0.754391327949859	1.22186020950477e-06
ACBD5	1	1.18483443203468e-28	0.00037486897095334	0.00207749646675548	7.45700406008001e-09	1.92281103631669e-45
ACBD6	0.000986665910817673	4.24276881251567e-43	0.020196403472799	7.59182160355416e-06	0.575861671882195	0.00543877561970123
ACCS	1	6.19595698634588e-22	0.0834170806589274	0.0457257977818271	0.712038799853155	1
ACD	0.0179331334696766	5.4708306275697e-27	0.000204692579795263	1.19647727079073e-19	1	2.44432488805325e-07
ACE	0.885734666165097	1	0.0222845281995862	0.224488370812593	1	2.18231727807174e-11
ACE2	0.0719229054725722	1	0.338966849027898	0.0359915012800357	0.302837876481246	1.73337458742864e-17
ACER1	0.429940514179132	0.0363995409664649	0.91453544306066	0.574257287569736	1	3.570734293005e-15
ACER3	0.853089668798752	0.345400044220999	1	6.44925813044936e-11	3.24801641452598e-08	4.34098255080909e-28
ACHE	0.0809386898972703	1	0.382831260732778	2.66193347492362e-05	0.557132246894329	0.000228241092081852
ACIN1	1	1	0.0305762037771581	1.51718357024562e-40	1	0.137067520370073
ACKR1	3.40424835806531e-05	1	1	5.18945297634487e-05	1	1
ACKR2	0.16361751894782	0.0742251837129985	0.000213957616069951	0.00850270293931197	0.0572963939785512	3.40988574607798e-09
ACKR3	0.894134109240232	6.51057091698583e-16	0.0140808038457242	0.0742603108542512	1	1
ACKR4	0.19213278846255	0.505100841466003	0.701601073111336	0.556868477647941	1	1.67202662412363e-17
ACLY	0.000516976093882815	1.23335158660081e-24	0.00766365914769786	4.50097158110602e-44	5.66662646844233e-15	2.71387008391865e-41
ACMSD	0.457246048200074	0.527975502792982	0.183820732357977	0.657766056745439	0.28112007617317	4.67005458500908e-16
ACN9	0.00491824789917825	1	1	2.58114782380528e-05	0.493110795993324	1.5528021562459e-45
ACO1	3.67931567266673e-16	0.00015820566907965	6.85749499538136e-06	3.01877145565237e-42	6.7010995104762e-05	0.953201522373436
ACO2	1.87892630643965e-10	0.000399301944457715	0.000107839816600725	3.93572535449899e-51	1	1
ACOT11	0.0717495371810177	0.00170979720542838	0.0171373660670295	0.215787621721508	0.608147717749233	1.01197942382027e-16
ACOT12	0.645956370689104	0.0960095557401868	0.0694433282307907	0.0897933510436665	0.0518007764172038	3.60188921684266e-17
ACOT13	1.86799290779562e-05	1	4.36460394001039e-07	1.61615273396943e-16	5.28055220179878e-09	7.50991432069195e-25
ACOT4	0.164470629428824	1.3552132761313e-06	2.51629292737248e-11	0.0107256006524578	1	1
ACOT6	1	1	0.00610986378357318	0.346276961439794	0.981023722790847	0.000422794881153901
ACOT7	2.10281565592089e-10	0.284075787334293	4.35959942505761e-08	5.21539205561356e-06	0.00106227992954515	6.6341867300305e-07
ACOT8	0.00845475823860484	1	0.0848311830429797	2.09716661169664e-66	0.807859657414271	4.7943218722015e-10
