Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM909699	0.0170921471336165	0	0.0102866688313587	0	0.0322447061575869	0.110978597588732	0.0309896131731713	0	0	0.0585518565338045	0	0.13089381885783	0	0.6089625917239	9999	0.70973979026002	0.713883996127731
GSM909700	0.00345875857264918	0.0104307850698084	0.0192911915181154	0.00760511833530001	0.0173256674840692	0.0381422257224813	0.0146726801693038	0	0	0.0746767116809724	0	0.256398946995595	0.00329308822403357	0.554704826227671	9999	0.759836992213775	0.653159151291702
GSM909701	0.00787527504486219	0.0123240208115703	0.0107946102869214	0	0.117397232326175	0.0227680545989355	0.0544413744589572	0	0	0.0743184750612703	0	0.210024051813479	0	0.490056905597829	9999	0.664225789115076	0.749907877130401
GSM909702	0	0	0.0160123269367071	0	0.0485500595989498	0	0.0327270396056136	0	0	0.0885004339841188	0	0.202865300009786	0.0330426224849285	0.578302217379896	9999	0.760174275203719	0.653731472118922
GSM909703	0	0.0116200762671825	0.00213927581980534	0	0.0576259180713181	0.0902519781025731	0.0654201523285039	0	0	0.0754019717521043	0	0.179857491132384	0	0.517683136526129	9999	0.802480194939688	0.60048878845837
GSM909704	0.0333786731025588	0.00830124636404617	0.0268584055939189	0	0.00449683184706141	0.0418364338203375	0.00795511470556808	0	0	0.0735880978543872	0	0.320868101234671	0	0.482717095477451	9999	0.745448863060974	0.667239958553409
GSM909705	0	0	0.0144571415648988	0.0240104690579133	0.0405063020969062	0.0671333157109207	0.0592686749515361	0	0	0.0739563954998042	0	0.178892699198435	0.050144524091819	0.491630477827767	9999	0.741575690391085	0.671568632220927
GSM909706	0.0134967217625625	0	0.0130278823365082	0.00911211425293344	0.0404822785835689	0.00264478755668301	0.0152586446843164	0	0	0.101338081442677	0	0.330325166828847	0.0348814145926028	0.439432907959301	9999	0.719040957162409	0.695168614252547
GSM909707	0.0227304930702272	0	0.0229150569403888	0	0.0125778076694863	0.0250469581727316	0.00960454066130302	0	0	0.0556352164777534	0	0.233490973269653	0	0.617998953738456	9999	0.822238242831511	0.573200809766027
GSM909708	0	0.0229925091046142	0.0222302225421636	0	0.00183571861965947	0.058370147429681	0.0145852732741097	0	0	0.0357572492876724	0	0.276363122433174	0.00492554357217463	0.562940213736751	9999	0.748618032636801	0.668627323740497
GSM909709	0	0.0236460781297241	0.0202400887531794	0	0.0244741039737751	0	0.0119259213031579	0	0	0.0930210692472282	0	0.211317787094379	0	0.615374951498556	9999	0.799462102982918	0.605663120663426
GSM909710	0	0.00210596067112957	0.00372172966279629	0	0.0163995315783415	0.106611988053907	0.0189235551146506	0	0	0.0432951067474061	0	0.234882388012343	0	0.574059740159426	9999	0.766109941151055	0.646182761639614
GSM909711	0	0.0312958657081736	0.0566205479364876	0	0.0287303350403941	0.0774889729737789	0.034423355640569	0	0	0.0695592481088948	0	0.126204688852799	0.024998395889652	0.550678589849251	9999	0.760926622181974	0.649986409098177
GSM909712	0.00870685880176795	0.0210921841542245	0.0209973122026064	0	0.0227002919407892	0.0787951988093967	0.0275942371848125	0	0	0.0670004941417863	0	0.0981239970033141	0.0667742719729092	0.588215153788393	9999	0.693888028399625	0.728299322326786
GSM909713	0	0.00109474666321087	0.0166678075118143	0	0.0452225317378605	0	0	0	0.0187329711947872	0.0871587065216245	0	0.191739124139343	0.0691566878690853	0.570227424362274	9999	0.729628563273122	0.690565811302748
GSM909714	0.00774054485672363	0.00369706155913763	0.00471100751901726	0.000118402065111773	0.0488766860397113	0	0	0	0.0237162908746933	0.0603028980577909	0	0.261814035185513	0	0.589023073842301	9999	0.79801994933564	0.606609627295283
GSM909715	0.0999911589378222	0.000907026886506137	0.0294533135192801	0.0510702464101291	0.155380073822317	0	0.0227313565165556	0	0	0.0356298388919857	0	0.127735636598314	0.0215570167154229	0.455544331701666	9999	0.713270263496828	0.702555283435372
GSM909716	0.00640568168744552	0	0.0105608572204718	0	0.0426012916415377	0.0297774289150569	0.010013414865028	0	0	0.0549354761742876	0	0.271560310398438	0	0.574145539097734	9999	0.775738128061546	0.635379124984407
GSM909717	0	0.0176485919775883	0.00796559407158179	0.0107522172021251	0.0145825173219485	0.0732027656470768	0.0277257742927359	0	0	0.066463531540367	0	0.038608047721686	0.0205184334831906	0.7225325267417	9999	0.760691417635462	0.669618221059173
GSM909718	0	0	0.0105880658540098	0.0262937516941658	0.0693297683609951	0.00896426521844497	0.0219687967482155	0	0	0.0368800758847876	0	0.241023571029854	0.101718579161651	0.483233126047877	9999	0.791772533363006	0.61259601973766
GSM909719	0.0122211614733466	0	0	0	0.0865634645239513	0	0	0	0	0.0626482340544809	0	0.163284278014787	0	0.675282861933435	9999	0.801257984617003	0.610110866078884
GSM909720	0	0.0256491741898589	0.0191827368497546	0	0.00915467384999478	0	0.00497632630341285	0	0.0219547837990647	0.0528495691059139	0	0.299092415556219	0	0.567140320345781	9999	0.741668736203587	0.679607036304195
GSM909721	0	0.0155155356096587	0.0143159109307217	0	0.0350807207478809	0	0	0	0.0251703586090405	0.0716564621719294	0	0.177446853174865	0.00951407162163568	0.651300087134268	9999	0.695971958220518	0.744246706609014
GSM909722	0	0.0541280317920062	0.0496678108215729	0.00971537559219966	0.0852454906772728	0.112069609758494	0.0228329181741706	0	0	0.044793443541187	0	0.159758828187233	0	0.461788491455863	9999	0.735231427255857	0.680455214811713
GSM909723	0	0.00740031784372922	0.0047738465642082	0	0.0272611968783172	0	0.0166421186526238	0	0	0.0835911212907889	0	0.232548765754014	0	0.627782633016319	9999	0.805162288751399	0.600134622244645
GSM909724	0	0.0291586177959749	0.00901939116164661	0	0.0191636236441103	0.0364581435396428	0.026685526927336	0	0	0.0642237730361475	0	0.141831700523091	0	0.673459223372051	9999	0.758011551154844	0.668013852619247
GSM909725	0	0.0162549886176261	0.00409557426179555	0	0	0.0778364542399615	0.0403399031908844	0	0	0.0874588141645397	0	0.178550666190695	0	0.595463599334498	9999	0.741385375866593	0.677214402267002
GSM909726	0.0346298571620037	0	0.00520892346577187	0	0.11708450073165	0.0143239050497374	0.00552176236382716	0	0	0.0341697783128282	0	0.1599506015351	0	0.629110671379082	9999	0.829156862435809	0.561798041812335
GSM909727	0.00829945099319491	0	0.00258003509272277	0	0.0575593289127315	0	0.0128808804114574	0	0	0.0273629442255961	0	0.332836673739478	0	0.55848068662482	9999	0.77060666557316	0.643421950817114
GSM909728	0	0.0170100787502455	0.00464156180743693	0	0.0670323146189078	0.0208901464518667	0.00910498353742919	0	0	0.0443882972405191	0	0.182235574520905	0	0.65469704307269	9999	0.835696897647702	0.554308483854497
GSM909729	0.0256498351145457	0	0.00619651466176606	0.0366566310692644	0.218160503003082	0.0967496109735451	0	0	0	0.0782531241357537	0	0.202466561889586	0	0.335867219152457	9999	0.829332329351128	0.601897164709179
GSM909730	0.136158731933009	0	0.0122032617902571	0.152876000811235	0.213419648669154	0	0.0201426878508234	0	0	0.099636230326182	0	0.178677070090819	0.0097217632643547	0.177164605264166	9999	0.746314687480493	0.704825014073863
GSM909731	0.0481669954407756	0	0.018410373768123	0.0163048562081453	0.076904615395685	0.004018427071758	0.0150433058817705	0	0	0.0330289192311464	0	0.261719143733478	0	0.526403363269119	9999	0.768573329050675	0.640652058643983
GSM909732	0	0.0266625579112474	0.0110748811630917	0.0468218572179711	0.0614395280481957	0.00907513276349677	0.0219542690047614	0	0	0.0951995073900664	0	0.256407434777576	0.00199671112672851	0.469368120596865	9999	0.827038423615842	0.571918463246692
GSM909733	0.00940821139660767	0	0.0184344758806662	0.00885429149706706	0.0511179637407043	0	0.0450509779260956	0	0	0.0864389302758607	0	0.206657136623612	0.0317428120838746	0.542295200575512	9999	0.704910996406495	0.714115208805006
GSM909734	0	0	0.0176607097475705	0	0.0662516248940409	0	0.0391158721167562	0	0	0.0972165258833325	0	0.184161048365281	0.0321806139184605	0.563413605074558	9999	0.630522910281929	0.794284071536149
GSM909735	4.73179481355113e-05	0.0211135724857007	0.0145845662960146	0.0304307994678515	0.0890826478454199	0.0843973442639321	0.0219951102069615	0	0	0.0817903118348006	0	0.216743596050361	0	0.439814733600823	9999	0.845057029443764	0.559708496600935
GSM909736	0	0.0274301922574531	0.00768231094175307	0	0.0223252523466157	0.0257597127313383	0.014686252162133	0	0	0.0702121345027053	0	0.315351064630265	0	0.516553080427737	9999	0.768851625400737	0.640691893229564
