GeneSymbol	B_cells	T_cells	NK_cells 	Monocytes	Eosinophils	Neutrophils
ABLIM1	0.129320276234256	0.0205649087358704	0	0.149375716559743	0	0
ABLIM2	0.239112759782528	0	0.136991019222802	0.201278395652032	1.42258229209143	0.0592435246294542
ABLIM3	0.121820907939266	0	0.154651299711139	0.245213106559868	0.766544326130686	0.143989985528119
ABO	0.15769960152771	2.49378930885903	2.97574325413537	0.162591157663825	0.498660447465541	0.0954490717871606
ABR	0.311655257754814	0.186074754559231	0.0867671688812695	0.0213125094613238	38.9695571680968	0.0312444500277041
ABRA	0.257208643404798	1.6981496801508	0.200874410317584	1.43599544625134	1.32800904007305	0.0628054131782309
ABRACL	0.123600978679887	0.0478684662070815	0.207314289607574	0.0687392484402369	0.195807363574717	0.044141171754063
ABT1	0.103397388904645	0.261328578943118	0.139886460418525	0.0298523814493352	0.566256933050832	2.23399804202343
ABTB1	0	0	7.60796123942399	0.0407030196222227	0	0.0436530253491785
ABTB2	1.39758307267846	2.67036910727746	0.10652721669282	0.0724373482694523	0.096100914606176	0.0554581445479188
AC000111.3	0	0.193792078298729	0.160173130865132	0	2.41776131138128	0.10476514211735
AC002059.10	0.242503712484657	0.902265998147503	0.126619797642406	0.188465921123623	7.52518262468712	0.0553177285255281
AC002064.5	1.93334374987379	0.252624583712933	0.432506173045436	1.06005213797802	2.80916550918942	0.0585581021497284
AC003973.4	2.35188744193732	0.383756356282402	0.597998816879593	0.612374377434689	2.45463824385737	0.0697769962421315
AC003989.4	0	0.124501401012354	0.285224369992645	0	0.494530137658678	0.0928172396292072
AC004692.5	0.164956890641113	0.037123074243173	12.4003520209413	0.0744621343447018	0	0.126085501237585
AC004941.5	14.9539967211785	0.168366665782596	0.606647637786513	0.119736468641977	1.54153777258062	0.0236415396199421
AC005162.4	1.59454940401509	0.297838413177263	1.17442371949754	0.178256201290534	0.498908733549131	0.0772163888677355
AC005224.2	0.193286905084404	0.0517433841668174	0.375028608915402	0.17707904136295	0	0.117721454527269
AC005256.1	0.506027781465885	0.731345096954143	0.21537686023117	1.41485205300901	0.365843843680218	0.103506857639752
AC005306.3	1.93907570984836	0.0722435020042492	0.139884419290405	0.10106818917483	0	0.0622135643008517
AC005498.3	0.452557993534455	1.3262300238652	0.199355805492247	1.14259181111448	0.0116849565829263	0.083635077907181
AC005523.2	0.428426051312026	0.108589607489533	0.310522791685798	0.56812656837656	0.394610104606305	0.0718486276585223
AC005523.3	1.52834738231726	0.425988616156735	0.106774751421019	0.360883896504393	1.54298817580845	0.156321969611528
AC005537.2	1.837939819642	0	0.170384045539056	0.287946035553934	1.86249494309278	0.0975065520267809
AC005592.3	1.07404872389895	0.69589553651653	0.149864314234482	0.174662447338609	0.25630621330064	0.0752552152183018
AC005606.14	1.87327900103137	0.243180170840919	0.620798839081549	0.204946562108219	2.88201871191497	0.0717813915208418
AC005785.2	0.177051557803838	0.30954827866046	0.150076576042385	0.137526479727003	4.34098592779927	0.0688416792450531
AC005838.2	3.04173678781537	0.142880096025695	0.462956936721441	0	0.524692627997003	0.0944990069645455
AC006026.13	0.336997487809325	0.108067810291497	0.165025131770548	0.273246536863833	2.04477108027979	0.144222231640424
AC006129.2	0.177076987039817	0.027119116894983	0	0	0	0
AC006538.1	0.321117071213053	1.10884178110674	0.13559192475343	1.79382868115009	0.678663329939375	0.0659017158556397
AC007292.3	0.427952563513176	0.370830934975996	0.112592367144564	0.0713499629627132	1.95438928021909	0.0759333533919177
AC007349.5	1.38127179179352	0.177147312408488	0.3295599136765	0.980689454968948	1.57830183832969	0.175744902414126
AC007362.3	0.29745156290402	1.59699759488457	0.178023610140156	0.149835832263764	0.424309803893489	0.0872414340076926
AC007365.3	4.34441088422297	0	0.11503524886715	0.0779053368944296	7.03973445347956	0.0635304748467826
AC007389.3	0.207879311688627	2.51002650355775	0.118324104015172	0.110732189862343	3.04761306969176	0.10609417845117
AC007401.2	1.34209822013161	0.0565486418480352	5.69744878012734	0.135940455090852	0.482326965822282	0.0305944711534643
AC007680.2	0.229657933269428	0	1.87086592413473	0.568960037629039	1.85302202404876	0.0608719224403871
AC007787.2	0.501987412519492	1.02597114592119	0.518854297540839	0.108279179164356	1.93566432970605	0.0831796240025864
AC008088.4	0.411877235943828	1.16224115775588	0.159127078065201	0.106404323422093	0.648404099516727	0.0791039410314151
AC008746.12	0.169706616040008	0.145313306974247	0.195369909448272	0.105511163659259	0.799486191816293	0.14734510895657
AC008753.4	2.49134218993614	0	0.104098970414248	0.165223771134822	0.627676322543691	0.0560187475665574
AC009120.6	6.43305739013242	0.033505650278312	0.159683857840189	0.119005385859313	6.82100994023153	0.0390343844271942
AC009133.15	0.182309800927986	0.221430050160235	0.147601225749345	0.129419716385871	0.282274298826497	0.0455801613466762
AC009502.4	0.179719099041963	0	0.517050426299718	0.207544696641934	0.215021012754995	0.0391518723541216
AC010145.4	0	0	0.248485750544674	1.2949417466322	0.452507925898659	0.0983338349157307
AC010524.4	0.184243092559069	2.00248158516223	0.156632409297628	0.09048419329121	0	0.0616406162256727
AC012065.7	0.214922052112794	0.0820188215179441	0.21135692268894	2.71469387771418	8.09061686992429	0.0946420565277181
AC012360.6	3.27597464439799	0.236762307264588	0.262896629815647	1.51480664661253	0.40149451907584	0.0712401792506163
AC012499.1	3.24315809591568	0	0.208177747493028	0.736479651157011	1.5563670827424	0.122947662227672
AC012531.25	3.32090562525895	1.51508224501517	0.450398170157415	1.34505856465348	3.37537567867368	0.0430239077212197
AC013463.2	1.21609808862825	0.293082118460087	0.4042951907429	0.992607711933478	0	0.065766666840112
AC013733.4	0.359941439682199	0.574462561697428	1.26461797889107	0.25306033803195	0	0.118283945389785
AC016831.7	0.336539482079938	0	2.9245550542455	0.194561678445646	0.849892485469607	0.0800155858182563
AC016999.2	0.310868596548849	1.05127525659345	0.201379291639879	0.0847358719666678	1.2646633268134	0.0981277784620135
AC017002.2	0.279516339553434	0.164916224585775	2.4866298502739	0.198668319163416	26.6435613085245	0.0446766514376716
AC017104.6	0.145547555879782	1.86471452895559	0.301864226775317	0.179497443546476	9.77196157594552	0.226931099216757
AC018755.16	0.123470439816867	0	0.105868522453452	0.0409221397416299	9.66766715230409	0.12183450419797
AC018755.17	0.239710904639593	0.645829303341477	0.507774351019918	0	0.961242199018577	0.0624436610610945
AC018766.6	0.420802989973018	1.00588912903377	0.515721555095483	1.14723253204852	0.273814265558746	0.0615048159676906
AC018816.3	0.328437892715867	0.0828925359918816	0.540071233134168	0.170424838354647	1.45800154957898	0.0686428429539581
AC024560.2	0.466327829534656	1.93974239078322	0.168057563423971	0.224915976164653	0.258514228227313	0.0668714259274434
AC025442.3	0.37450024222062	0.244919054691139	0.241009982556001	0.125103512943342	2.39022453209556	0.111026335359503
AC064852.4	3.06985880251864	1.08374282359523	0.182676001712506	1.29574740318897	4.42950600266097	0.0641616082977692
AC067956.1	0	0.188252157956761	1.88132393489323	0	2.147036262548	0.0496954412455184
AC068039.4	0.159268201595707	0.051817913730892	6.15487655620032	2.34834486300847	0.282158551403309	0.0788939320304866
AC068138.1	1.42095940259722	0	0.100426217073388	0.140591753126514	0.432534354303706	0.0516464583673373
AC068831.3	2.92809773577739	0.406604858549442	0.307127242949637	0.303068478998968	3.48317660087012	0.116500559508899
AC073283.7	0.108855003300617	0.0477606284506829	2.83747455672806	0.0546955298884523	0	0.0865302216609834
AC073321.4	0.441322273363366	0.100332233280617	1.36416365244996	0.134098752575299	1.27344109660368	0.0599717012361907
AC074212.6	0.145104543872898	0.342972541712982	0.238701248362309	0.174897829660458	1.74824467958035	0.0906217434428267
AC079305.10	0.252276144316396	0.364534388710025	0.141364561866943	0.27045484192881	0.210868060759	0.0719456305273996
AC079741.2	0.300705184155231	0.899542071818197	0.14345642234432	1.26649197696002	1.25403951339778	0.054724455010321
AC079767.4	0.0924176556580683	0.0419385161341839	0.396332489429139	0.121960480307374	0	1.84961444314152
AC079807.4	0.619948720046523	0	0.248888187837874	0.281884587361394	0.254590132624322	0.0687886340224414
AC083843.1	0.150551951214254	0.0393110798759825	0.23435237735934	0.116921532744814	4.96369880508833	0.248447332483128
AC083949.1	0	0.0444913997898931	0.517677047358108	2.63734087938599	0.16639191819321	0.0483240878221413
AC084219.3	0.534662144704264	0.225641101997642	0.176278058743745	0.455920412276828	3.03199268503073	0.0769092268943201
AC087501.1	0.437336898664453	0.376551889788656	0.284441643931834	1.54737584237111	2.93034364686305	0.136724301297014
AC090627.1	0	0.177511503635128	0.293493925104323	0	2.02971356670899	0.159360890811601
AC091133.1	2.12476601940404	0.0269045462978996	0.18615526879768	0.63259242749654	0.664361814567452	0.0495573648328902
AC091633.3	0.962355479435979	0.075785560275436	0.341133893939215	0.272376422910175	1.52163925001814	0.111188848471584
AC092192.1	0.415327449099997	0	0.215115681298389	0	1.44369225834642	0.0518511717646588
AC092620.2	0	0.0489823909585953	0	0	5.71563126997494	0.0158432191766549
AC092660.1	3.37511759239105	1.65078459167298	0.12210073654596	0.185045414375721	4.52674319144764	0.0413438964841053
AC092667.2	3.31870899079178	0.215763063664896	0.217876954630691	0.839535494649302	0	0.113762012438431
AC100830.4	0.765554928958953	0.0671980609489111	0.387066817089967	0.102923365244395	5.66980306890663	0.125150889087208
AC104667.3	1.37297877951624	0.774882823213641	0.210245730670738	0.913665798824274	3.14151200651927	0.125908135087427
AC106801.1	2.0025607877626	1.34084418147052	0.138307263248848	0.151253547594468	0.22370120427368	0.0401373363799765
AC108056.1	0.396266105011867	0.563518573147417	0.493961023055444	0.871210792432358	3.16674775199772	0.0788837192995484
AC112198.1	0.427907920130046	0.917148976169239	0.136830421035827	0.3597950814218	4.49648901330156	0.139539396151928
AC114730.11	0.29865515313708	0.708460193992491	0.789525172065843	0.284757096170977	0.233479706607235	0.0962906775844262
AC114752.3	1.78573732901667	0.648637132641145	0.308472728923306	0.126213522851193	0.246154539790245	0.109729438047311
AC124997.1	0.543316186011752	0	0.282999249071276	0.313282983092322	3.59038610610675	0.112803324664717
AC136289.1	1.70416062069543	0	0.127929937242588	0.280739819401704	0	0.108505495685872
AC139100.3	2.03225904967628	0.839161675661315	0.298138612676703	0.57729288698019	0.374379123733195	0.0916937129683665
AC141928.1	0.127754587201859	0	0.215258745281117	0.136799668336611	0.44568151141215	0.0556041252150065
AC144652.1	0.144140501018704	0.0734594822222652	0.202008871712542	0.0862438913367654	0.259542965952872	0.0716148885652478
AC145343.2	0.877264953450908	1.83852925117445	0.19594501635492	0.103823133786813	0.387234241447938	0.107590947386797
ACAA1	0.441801724348771	0.210278814869567	0.371193237706863	0.0291322039047189	0.192632634951671	0.0193169206621226
ACAA2	0.185424038540174	0.078610134212956	0.0634456990791999	0.0769320251971887	0.273633657884546	0.708057869729466
ACACA	0.128346929640929	0.239220445226928	0.0926873981038411	0.0845567937116055	0.140069711029	5.66157878371112
ACACB	0.272743181922507	0	0.167077877962382	0.31197383678652	0.223665458998888	0.0583707832970309
ACAD10	1.5634021483132	0.147564544984324	0.131328544660929	0.0322740132257223	1.42235858006582	0.134314906629267
ACAD8	0.464308905018149	0	0.0861909107445937	0.0290344774849482	5.25257709088435	0.205827829207901
ACAD9	0.0888576626006029	0.0727864580947781	0.0458835472228025	0.0283829946608134	0.159440077403815	0.129851317373935
ACADL	4.29497839611791	0.38568343532493	0.356557345974095	1.95647812473289	2.00332163728207	0.527380076494719
ACADM	0.0823262942732328	0.029072185938299	0.238271831831887	0.151252075230012	0.0985937019793899	0.0624640388789234
ACADS	0.356490042391088	0.5283101459114	0.100222525452976	0.0559203996734539	0.654277562239281	0.167805378785962
ACADSB	0	0.0264665644082344	0.160393132858416	2.38148714043317	0.352854953886719	0.0698652299832541
ACADVL	0.335174515715162	0	0.134013610265271	0.0253839583050479	0	0
ACAN	3.93610395341139	0.458079559646094	0.0911750507950041	0.224573800116155	0.332654525830116	0.043454159783927
ACAP1	2.55971900946519	0	0	0.0310643485777325	0	1.74026335731518
ACAP2	1.96456702637176	0.0784275211302068	0.205442869182711	0	0.244646296146855	0.0156648161982673
ACAP3	0.111813033847323	0.162439964014651	0.0682128671368474	0.038812758038802	0	0
ACAT1	0.0946455151251281	0.0905048705336608	0.263908690049115	0.0847011389894499	0.119052583689672	0.156566318185461
ACAT2	0.0471357715880427	0.0462742063941402	0.141241708785321	0.0579928574438472	0.112924082613857	0.119158055870563
ACBD3	0.182839534108585	0.0388576710271006	0.363168485802385	0.360901106441625	0.168234633603008	0.0272297983216618
ACBD4	0.264767463572633	0	0.0920453735743286	0.0599905660548229	5.70498120149665	0.125624472630671
ACBD5	58.2725979209218	0.0450406856243562	0.193541802340987	0.167487355140322	0.287216614715591	0.0343754196787853
ACBD6	0.100317659018127	0.0254591994601944	0.112914278709379	0.0886134301607758	1.86109933488793	0.117921169217824
ACCS	0	0.0697783193989252	0.348936177629088	0.157030208436699	14.4583522027905	1.66652379244958
ACD	0.220066997973825	0.0435031149187164	0.137431328986639	0.0461296569517881	1.17106025865771	0.0980467272467828
ACE	3.20434388612945	1.35311212783229	0.26645742095903	0.788934606850172	2.15219271881972	0.0805249569842508
ACE2	0.225430354361739	0.864921326063967	0.470622924416209	0.23627475343317	0.479222926281288	0.0647720008410865
ACER1	2.47193514374035	0.301607418475651	2.7053337369394	1.59700441123733	3.28476203450727	0.0884957031831857
ACER3	346.819856175379	0.272487934819093	0	0.0564773250570622	0.237473270021433	0.0336137311828108
ACHE	0.205357762045305	1.06739057520662	1.21242186216892	0.114852117417594	4.44066790518156	0.158959901936892
ACIN1	21.1331625445057	0	0.157722387045199	0.0296088979809398	0	0.292978807598933
ACKR1	0.480712131568034	0.300098454261286	2.49852553084648	11.2108083823531	15.2337749524736	3.0096364862058
ACKR2	1.28737918960852	0.332643032057222	0.248827320237334	0.20229660431306	0.332374317631216	0.118725321024975
ACKR3	20.4402835933115	0.045662018484694	0.142168497641525	1.64198401265684	0	0
ACKR4	0.417084005636694	1.14634837841658	3.22078433152612	1.60891835237698	0	0.094447866592379
ACLY	0.176877346165755	0.0426478705242122	0.189675685276402	0.0355099015701007	0.113039119498089	0.0415988919045786
ACMSD	1.16223903308717	1.1741444390446	0.681902273962148	1.47817175799657	1.12819016172147	0.0966605094520669
ACN9	0.201697835266608	0	0	0.121883953711604	5.41417003508969	0.0389932100733066
ACO1	0.349456965789851	0.225079307885872	0.135706696502047	0.4202878441899	0.219887488671584	10.5664223916343
ACO2	0.0704182436795974	0.128469548965772	0.12247728515623	0.0241178576698213	37.537817127776	0.637261693729161
ACOT11	0.555895875177958	0.202456890543167	0.348416388631714	0.904840097742062	6.65950088151257	0.0596863671338713
ACOT12	3.57046382067078	0.27583804027684	0.393766379781728	0.516195379433586	0.441271945318991	0.0687338826774255
ACOT13	0.156998899545386	0	0.0805707474552628	0.0951578764255571	0.213338204571035	0.0487848178985478
ACOT4	0.445807215509142	0.0819101925258293	0.0772304501861755	0.257623168215375	2.88254698620657	0.0503777992649744
ACOT6	1.18908736815872	1.06234127207868	0.236684092101863	0.562381162590504	2.50755536560296	0.152973527735835
ACOT7	0.07272489153835	0.323763074179491	0.129892199193177	0.114371470961861	0.184714080486208	0.117245290378715
ACOT8	0.173517206320018	0	0.133721845975874	0.0228755638881527	31.0496458860561	0.0629442373470692
ACOT9	9.9421238134535	2.60024352101651	3.73700592184796	0.0362963226899358	0.223180646739127	0.0200412375221136
ACOX1	0	0	0	0.198536708197525	16.5183153738214	0.0129249059748044
ACOX2	7.53036531142176	0.599224727524795	3.48711917175901	0.0819554035674215	0.365197707430967	0.224833820581388
ACOX3	0.21262894692694	0.092600973213781	0.178766014733915	0.068602942945227	0.122384657899969	0.054327888164626
ACOXL	0.0807066681771109	1.67617969540223	0.22552834599002	1.29564334365698	0.32370557532608	0.0361909184688124
ACP1	0.0671895272783218	0.0215095307652175	0.064405198530216	0.0444959504977545	0.483845252565147	0.13743242742451
ACP2	0.0924250741208271	0.293058292843324	0.0803492468173533	0.0300425533833187	3.03737449265897	0.117704227582039
ACP5	0.0623295351190134	0.0451870429349079	0.292395706372808	0.0461820586373149	1.09844437228096	2.34860872986634
ACP6	0.272519429579992	0	0	0.0424316398998856	0.134089610125014	0.0376100018911043
ACPP	0	1.70428047632648	20.0022688053342	0.0893719514360805	0.117946622982165	0.0338473428767324
ACPT	0.205969600125345	4.35836215529406	1.63007097313915	0.0884509269148055	11.5784505403861	0.0470782860929508
ACR	0.667831855598398	0.469251705505016	0.139956498819806	0.357680134333752	0.154931793770423	0.133000327710275
ACRBP	0.313377440886086	2.19750755675658	0.208391894258884	0.208327830114636	0.33162853174712	0.108790808506797
ACRC	0.0885901304856297	0.0627221005632834	0.73409375869395	0.0928080499984053	0	0.0276822478390956
ACRV1	0.391064530462121	1.7608100634852	0.139845435026152	0.14884460173223	2.24053625313675	0.06576716808584
ACSBG1	0.252010859050183	1.39905436746144	0.131227753459091	2.13225643741318	0.310756562946078	0.0664732439525849
ACSBG2	1.10620407585483	0.854204183352501	0.37021369307044	0.363148569288055	0.413055685880554	0.080173551923015
ACSF2	0.174580487949144	0.0514325156203139	1.04395106116351	0.237143702353043	0.857411404345624	0.507612808354535
